dwID	Path	Frame	szTip	szSource
100001076	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1078_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001077	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1079_P.prefab.tga	0		园宅币
100001078	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1015_P.prefab.tga	0		
100001079	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1015_P.prefab.tga	0		园宅币
100001080	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1082_P.prefab.tga	0		园宅币
100001081	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1016_P.prefab.tga	0	产出地图：七秀	宠物游历
100001082	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1017_P.prefab.tga	0	产出地图：金水镇	宠物游历
100001083	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1016.mesh.tga	0	林虑石，相州所产，其质坚润，扣之有声。一种出土中。穴地见石，则寻坑坎处。石多倒生向下，垂如钟乳，融结皆天然。	园宅币
100001084	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1017.mesh.tga	0	林虑石，相州所产，其质坚润，扣之有声。一种出土中。穴地见石，则寻坑坎处。石多倒生向下，垂如钟乳，融结皆天然。	园宅币
100001085	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1018_P.prefab.tga	0		
100001086	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1019_P.prefab.tga	0		
100001087	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1020_P.prefab.tga	0		
100001088	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_1_1008_P.prefab.tga	0		
100001089	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1018_P.prefab.tga	0		园宅币
100001090	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_1_1009_P.prefab.tga	0		
100001091	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1019_P.prefab.tga	0		园宅币
100001092	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1020_P.prefab.tga	0		园宅币
100001093	ui\Image\Homeland\data\source\Home\courtyard\sundries\sundries1_1_1005.mesh.tga	0		园宅币
100001094	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1096_P.prefab.tga	0		园宅币
100001095	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1021_P.prefab.tga	0		园宅币
100001096	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1022_P.prefab.tga	0		园宅币
100001097	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1028_P_L.prefab.tga	0	素髹锡灯笼一提。素髹，一名单漆，虽只一二颜色，却需经麻灰反复刮抹，数度上漆、打磨。设若刮涂稍有不慎，抑或漆笔沾污丝毫，则功归一篑也。素髹成器，以髹面平整、光采润泽者为上。	生活技能
100001098	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1023_P.prefab.tga	0		生活技能
100001099	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_1_1011_P.prefab.tga	0		
100001100	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_1_1012_P.prefab.tga	0		
100001101	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1024_P.prefab.tga	0		园宅币
100001102	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1025_P.prefab.tga	0		园宅币
100001103	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1021_P.prefab.tga	0		
100001104	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1022_P.prefab.tga	0		
100001105	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1023_P.prefab.tga	0		
100001106	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1024_P.prefab.tga	0		园宅币
100001107	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1025_P.prefab.tga	0		
100001108	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1026_P.prefab.tga	0		园宅币
100001109	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1111_P.prefab.tga	0	太湖石，色灰白，多笋而遍生孔皱。清嘉剔透。	园宅币
100001110	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1029_P_L.prefab.tga	0	素髹长系锡灯笼一提。素髹，一名单漆，虽只一二颜色，却需经麻灰反复刮抹，数度上漆、打磨。设若刮涂稍有不慎，抑或漆笔沾污丝毫，则功归一篑也。素髹成器，以髹面平整、光采润泽者为上。	生活技能
100001111	ui\Image\Homeland\data\source\Home\furniture\light\Light4_4_1030_P_L.prefab.tga	0	素髹三叠锡灯笼一提。素髹，一名单漆，虽只一二颜色，却需经麻灰反复刮抹，数度上漆、打磨。设若刮涂稍有不慎，抑或漆笔沾污丝毫，则功归一篑也。素髹成器，以髹面平整、光采润泽者为上。	生活技能
100001112	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1114_P.prefab.tga	0	天竺石，杭州天竺山所产，当世文人园中所常用。世人多以太湖石为甲，罗浮、天竺次焉。	园宅币
100001113	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1115_P.prefab.tga	0	天竺石，杭州天竺山所产，当世文人园中所常用。世人多以太湖石为甲，罗浮、天竺次焉。	园宅币
100001114	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1116_P.prefab.tga	0	天竺石，杭州天竺山所产，当世文人园中所常用。世人多以太湖石为甲，罗浮、天竺次焉。	园宅币
100001115	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1117_P.prefab.tga	0	天竺石，杭州天竺山所产，当世文人园中所常用。世人多以太湖石为甲，罗浮、天竺次焉。	园宅币
100001116	ui\Image\Homeland\data\source\Home\furniture\light\Light1_1_1031_P_L.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001117	ui\Image\Homeland\data\source\Home\courtyard\plant\plant1_1_1018_P.prefab.tga	0		园宅币
100001118	ui\Image\Homeland\data\source\Home\courtyard\plant\plant1_1_1019_P.prefab.tga	0		园宅币
100001119	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1121_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001120	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1122_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001121	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1123_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001122	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1027_P.prefab.tga	0		园宅币
100001123	ui\Image\Homeland\data\source\Home\courtyard\plant\plant1_1_1020_P.prefab.tga	0		园宅币
100001124	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1126_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001125	ui\Image\Homeland\data\source\Home\courtyard\sundries\sundries1_1_1007_P.prefab.tga	0		
100001126	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1128_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001127	ui\Image\Homeland\data\source\Home\courtyard\sundries\sundries1_1_1008_P.prefab.tga	0	排牙石，产自余杭，穿眼委曲，翠润而坚。	园宅币
100001128	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_1_1013_P.prefab.tga	0		
100001129	ui\Image\Homeland\data\source\Home\courtyard\railing\railing1_1_1014_P.prefab.tga	0		
100001130	ui\Image\Homeland\data\source\Home\courtyard\applique\applique1_1_1006_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001131	ui\Image\Homeland\data\source\Home\furniture\paint\Paint8_2_1003_P.prefab.tga	0		园宅币
100001132	ui\Image\Homeland\data\source\Home\furniture\paint\Paint8_2_1004_P.prefab.tga	0		园宅币
100001133	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1010_P.prefab.tga	0	本朝榻足几，多用枋材，添横枨，以利承重，作承托衣箱之用。	生活技能
100001134	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1028_P.prefab.tga	0		园宅币
100001135	ui\Image\Homeland\data\source\Home\courtyard\roadsystem\roadsystem1_1_1026_P.prefab.tga	0		
100001136	ui\Image\Homeland\data\source\Home\courtyard\sundries\sundries1_1_1009_P.prefab.tga	0		园宅币
100001137	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1139_P.prefab.tga	0		园宅币
100001138	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1140_P.prefab.tga	0		园宅币
100001139	ui\Image\Homeland\data\source\Home\furniture\vase\Vase1_2_1013_P.prefab.tga	0		
100001140	ui\Image\Homeland\data\source\Home\furniture\paint\Paint8_2_1005_P.prefab.tga	0		园宅币
100001141	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1029_P.prefab.tga	0	蓼蓝的叶子，乃常见的蓝色染料。\n产出地图：枫华谷	宠物游历
100001142	ui\Image\Homeland\data\source\Home\furniture\ornament\Ornament1_1_1049_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001143	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1030_P.prefab.tga	0		园宅币
100001144	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1031_P.prefab.tga	0		园宅币
100001145	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1032_P.prefab.tga	0		园宅币
100001146	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1033_P.prefab.tga	0		园宅币
100001147	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1034_P.prefab.tga	0		园宅币
100001148	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1035_P.prefab.tga	0		园宅币
100001149	ui\Image\Homeland\data\source\Home\courtyard\sundries\sundries1_1_1011_P.prefab.tga	0	有水钓得，无水也钓得。愿者上钩。	园宅币
100001150	ui\Image\Homeland\data\source\Home\courtyard\sundries\sundries1_1_1012_P.prefab.tga	0	天竺石，杭州天竺山所产，当世文人园中所常用。世人多以太湖石为甲，罗浮、天竺次焉。	园宅币
100001151	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1036_P.prefab.tga	0		园宅币
100001152	ui\Image\Homeland\data\source\Home\furniture\cook\Cook3_1_1004_P.prefab.tga	0		园宅币
100001153	ui\Image\Homeland\data\source\Home\furniture\cook\Cook3_1_1005_P.prefab.tga	0		园宅币
100001154	ui\Image\Homeland\data\source\Home\furniture\censer\Censer1_2_2009_P.prefab.tga	0		园宅币
100001155	ui\Image\Homeland\data\source\Home\furniture\tea\Tea1_2_1005_P.prefab.tga	0	“天子须尝阳羡茶，百草不敢先开花。”\n卢长亭的书案上，这组茶器下，压着一张宣纸，上有歪歪斜斜的两句诗。	园宅币
100001156	ui\Image\Homeland\data\source\Home\furniture\tea\Tea1_2_1006_P.prefab.tga	0	常州产紫笋茶，亦产茶器。	园宅币
100001157	ui\Image\Homeland\data\source\Home\furniture\ornament\Ornament1_1_1050_P.prefab.tga	0		
100001158	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1160_P.prefab.tga	0		园宅币
100001159	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1037_P.prefab.tga	0		园宅币
100001160	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1038_P.prefab.tga	0		园宅币
100001161	ui\Image\Homeland\data\source\Home\furniture\cabinet\Cabinet2_1_1026_P.prefab.tga	0		园宅币
100001162	ui\Image\Homeland\data\source\Home\courtyard\sundries\sundries1_1_1014_P.prefab.tga	0		园宅币
100001163	ui\Image\Homeland\data\source\Home\courtyard\plant\plant1_1_1022_P.prefab.tga	0		园宅币
100001164	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1166_P.prefab.tga	0	产出地图：长安城	宠物游历
100001165	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1167_P.prefab.tga	0		园宅币
100001166	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1168_P.prefab.tga	0		园宅币
100001167	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1169_P.prefab.tga	0		园宅币
100001168	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1039_P.prefab.tga	0		园宅币
100001169	ui\Image\Homeland\data\source\Home\furniture\Farmtools\Farmtools1_1_1040_P.prefab.tga	0		园宅币
100001170	ui\Image\Homeland\data\source\Home\furniture\paint\Paint10_2_1002_P.prefab.tga	0		园宅币
100001171	ui\Image\Homeland\data\source\Home\furniture\paint\Paint10_2_1003_P.prefab.tga	0		园宅币
100001172	ui\Image\Homeland\data\source\Home\furniture\table\Table2_1_1016_P.prefab.tga	0		园宅币
100001173	ui\Image\Homeland\data\source\Home\furniture\paint\Paint10_2_1004_P.prefab.tga	0		园宅币
100001174	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1011_P.prefab.tga	0		园宅币
100001175	ui\Image\Homeland\data\source\Home\furniture\paint\Paint11_3_1005_P.prefab.tga	0	山水图，采明州余姚郡土贡吴绫装裱。	园宅币
100001176	ui\Image\Homeland\data\source\Home\furniture\paint\Paint11_3_1006_P.prefab.tga	0	墨松图，采明州余姚郡土贡吴绫装裱。	园宅币
100001177	ui\Image\Homeland\data\source\Home\furniture\cabinet\Cabinet2_1_1027_P.prefab.tga	0	一方铜平脱秫酒案。平脱，本朝独有之法，将髹漆、镶嵌结合。各类金、银、铜箔片裁成纹样，以生漆粘粘，后经几重髹漆，覆盖箔饰，再加研磨，使花样暴露；再经推光、揩清，方始完成。	园宅币
100001178	ui\Image\Homeland\data\source\Home\furniture\table\Table1_1_1017_P.prefab.tga	0	观乎局之为状也，下方广以法地，上圆高以象天；起而能伏，危而不悬。	园宅币
100001179	ui\Image\Homeland\data\source\Home\courtyard\plant\plant1_1_1023_P.prefab.tga	0		园宅币
100001180	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1182_P.prefab.tga	0	产出地图：南屏山	宠物游历
100001181	ui\Image\Homeland\data\source\Home\furniture\chair\Chair2_1_1012_P.prefab.tga	0	赤漆涂，或曰罩朱单漆。素木地以赤红苏木汁染，罩涂揩清漆一层，尔后揩清、推光，成器则木纹与漆色相映，光华耀目。	生活技能
100001182	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1184_P.prefab.tga	0		园宅币
100001183	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1185_P.prefab.tga	0		园宅币
100001184	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1186_P.prefab.tga	0		园宅币
100001185	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1187_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001186	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1188_P.prefab.tga	0	罗浮石与华严石，产自温州永嘉县郊的罗浮、华严二山。罗浮石理有横纹，微粗，稍润，扣之无声，世人多认为是略次于太湖石的置景石材。罗浮石一种色黄，一种黄而斑黑，一种色紫。黄而斑黑者，可以制良砚，紫者可堪制墨料。	园宅币
100001187	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1189_P.prefab.tga	0	巫山石虽著名，却并不是以产地称论的一类石头。各地所产纠纷古怪的石头，都常被世人称作“巫山石”。	园宅币
100001188	ui\Image\Homeland\data\source\Home\courtyard\Courtyard1_2_1190_P.prefab.tga	0	巫山石虽著名，却并不是以产地称论的一类石头。各地所产纠纷古怪的石头，都常被世人称作“巫山石”。	园宅币
