SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc
3240	1	3192	1	1	0	0	0	1	(3240) 飞星遁影_寻找机关	飞星遁影	消耗20点神机值，在脚下布置一个飞星遁影机关，机关存在30秒。当遇到危急情况时，可发动机关将自己立即牵引至机关处，同时去掉自身所有移动限制效果，有效距离35尺。该招式消耗一个机关。<TALENT 14811 1 效果期间，自身受到的伤害降低10%><TALENT 5709 1 不受招式控制，移动速度提高30%，持续4秒。并使下一次招式无需运功，可叠加2层><TALENT 5710 1 发动机关后自身移动速度提高40%><TALENT 6468 1 成功施展后，冲刺过程中不受任何伤害，持续1.5秒，并使离开位置6尺内最多5个地方目标定身3秒>		飞星入苍云，踪迹无可循。			0	1			0					
3241	0	13	1	1	0	0	0	1	(3241) 骰子机关_五行·青木	五行·青木	五行·青木					1									
3242	0	13	1	1	0	0	0	1	(3242) 骰子机关_五行·砺金	五行·砺金	五行·砺金					1									
3243	0	13	1	1	0	0	0	1	(3243) 机甲龙·白_毒流	毒流	毒流					1									
3244	0	13	1	1	0	0	0	1	(3244) 机甲龙·白_炎流	炎流	炎流					1									
3245	0	13	1	1	0	0	0	1	(3245) 飞行机关_攻击	攻击	攻击					1									
3246	0	13	1	1	0	0	0	1	(3246) 蒸汽喷泉_喷射	喷射	喷射					1									
3248	1	13	1	1	0	0	0	1	(3248) 天雷_自爆	自爆	自爆					1									
3248	2	13	1	1	0	0	0	1	(3248) 天雷_自爆	自爆	自爆					1									
3249	1	13	1	1	0	0	0	1	(3249) 地刺机关_地刺	地刺	地刺					1									
3249	2	13	1	1	0	0	0	1	(3249) 地刺机关_地刺	地刺	地刺					1									
3250	0	13	1	1	0	0	0	1	(3250) 汉唐_箭雨潇潇	箭雨潇潇	箭雨潇潇					1									
3251	0	13	1	1	0	0	0	1	(3251) 汉唐_双龙吐珠	双龙吐珠	双龙土珠					1									
3252	0	13	1	1	0	0	0	1	(3252) 汉唐_击中	双龙吐珠	双龙吐珠					1									
3253	0	13	1	1	0	0	0	1	(3253) 汉唐_火圈	燃烧	燃烧					1									
3254	0	13	1	1	0	0	0	1	(3254) 汉唐_大地震颤	大地震颤	大地震颤					1									
3255	0	13	1	1	0	0	0	1	(3255) 汉唐_大地震颤_伤害	大地震颤	大地震颤					1									
3256	0	13	1	1	0	0	0	1	(3256) 汉唐_机甲损坏	机甲损坏	机甲损坏					1									
3257	0	13	1	1	0	0	0	1	(3257) 汉唐_机甲修复	机甲修复	机甲修复					1									
3259	0	13	1	1	0	0	0	1	(3259) 零件_自爆	自爆	自爆					1									
3260	0	3207	1	1	0	0	0	1	(3260) 箭弩_雷奔云谲	雷奔云谲	雷奔云谲					1									
3260	1	3207	1	1	0	0	0	1	(3260) 箭弩_雷奔云谲	雷奔云谲	每点力道额外增加0.25点外功攻击，每点元气额外提高0.5点外功攻击。该效果为固定效果，不受其他效果影响。	每点力道额外增加0.25点外功攻击，每点元气额外提高0.5点外功攻击。该效果为固定效果，不受其他效果影响。				1									
3260	2	3207	1	1	0	0	0	1	(3260) 箭弩_雷奔云谲	雷奔云谲	每点力道额外增加0.5点外功攻击，每点元气额外提高1点外功攻击。该效果为固定效果，不受其他效果影响。	每点力道额外增加0.5点外功攻击，每点元气额外提高1点外功攻击。该效果为固定效果，不受其他效果影响。				1									
3261	0	3232	1	1	0	0	0	1	(3261) 箭弩_狂风化血	狂风化血	狂风化血					1									
3261	1	3232	1	1	0	0	0	1	(3261) 箭弩_狂风化血	狂风化血	“化血镖”伤害提高5%。	“化血镖”伤害提高5%。				1									
3261	2	3232	1	1	0	0	0	1	(3261) 箭弩_狂风化血	狂风化血	“化血镖”伤害提高10%。	“化血镖”伤害提高10%。				1									
3261	3	3232	1	1	0	0	0	1	(3261) 箭弩_狂风化血	狂风化血	“化血镖”伤害提高15%。	“化血镖”伤害提高15%。				1									
3262	0	3204	1	1	0	0	0	1	(3262) 箭弩_惊心裂胆	惊心裂胆	惊心裂胆					1									
3262	1	3204	1	1	0	0	0	1	(3262) 箭弩_惊心裂胆	惊心裂胆	外功会心效果提高7.5%。	外功会心效果提高7.5%。				1									
3262	2	3204	1	1	0	0	0	1	(3262) 箭弩_惊心裂胆	惊心裂胆	外功会心效果提高15%。	外功会心效果提高15%。				1									
3263	0	3202	1	1	0	0	0	1	(3263) 箭弩_回肠荡气	回肠荡气	回肠荡气					1									
3263	1	3202	1	1	0	0	0	1	(3263) 箭弩_回肠荡气	回肠荡气	伤害招式会心则有20%几率使自身恢复25点神机值，该效果每6秒最多触发一次。	伤害招式会心则有20%几率使自身恢复25点神机值，该效果每6秒最多触发一次。				1									
3263	2	3202	1	1	0	0	0	1	(3263) 箭弩_回肠荡气	回肠荡气	伤害招式会心则有40%几率使自身恢复25点神机值，该效果每6秒最多触发一次。	伤害招式会心则有40%几率使自身恢复25点神机值，该效果每6秒最多触发一次。				1									
3263	3	3202	1	1	0	0	0	1	(3263) 箭弩_回肠荡气	回肠荡气	伤害招式会心则有60%几率使自身恢复25点神机值，该效果每6秒最多触发一次。	伤害招式会心则有60%几率使自身恢复25点神机值，该效果每6秒最多触发一次。				1									
3264	0	3203	1	1	0	0	0	1	(3264) 箭弩_鹰扬虎视	鹰扬虎视	鹰扬虎视					1									
3264	1	3203	1	1	0	0	0	1	(3264) 箭弩_鹰扬虎视	鹰扬虎视	外功命中几率提高1%，所有招式威胁降低10%。	外功命中几率提高1%，所有招式威胁降低10%。				1									
3264	2	3203	1	1	0	0	0	1	(3264) 箭弩_鹰扬虎视	鹰扬虎视	外功命中几率提高2%，所有招式威胁降低20%。	外功命中几率提高2%，所有招式威胁降低20%。				1									
3265	0	3239	1	1	0	0	0	1	(3265) 箭弩_迅电流光	迅电流光	迅电流光					1									
3265	1	3239	1	1	0	0	0	1	(3265) 箭弩_迅电流光	迅电流光	“夺魄箭”运功时间降低0.125秒，神机值消耗降低3点。	“夺魄箭”运功时间降低0.125秒，神机值消耗降低3点。				1									
3265	2	3239	1	1	0	0	0	1	(3265) 箭弩_迅电流光	迅电流光	“夺魄箭”运功时间降低0.25秒，神机值消耗降低6点。	“夺魄箭”运功时间降低0.25秒，神机值消耗降低6点。				1									
3266	0	3236	1	1	0	0	0	1	(3266) 箭弩_烟消云散	烟消云散	“浮光掠影”状态下自身受到的所有伤害降低40%。					1	1								
3266	1	3236	1	1	0	0	0	1	(3266) 箭弩_烟消云散	烟消云散	“浮光掠影”状态下自身受到的所有伤害降低40%。	“浮光掠影”状态下自身受到的所有伤害降低40%。				1									
3267	0	3238	1	1	0	0	0	1	(3267) 箭弩_裂石穿云	裂石穿云	裂石穿云					1									
3267	1	3238	1	1	0	0	0	1	(3267) 箭弩_裂石穿云	裂石穿云	“裂石弩”伤害提高15%。	“裂石弩”伤害提高15%。				1									
3267	2	3238	1	1	0	0	0	1	(3267) 箭弩_裂石穿云	裂石穿云	“裂石弩”伤害提高30%。	“裂石弩”伤害提高30%。				1									
3268	0	3240	1	1	0	0	0	1	(3268) 箭弩_穷尽九泉	穷尽九泉	穷尽九泉					1									
3268	1	3240	1	1	0	0	0	1	(3268) 箭弩_穷尽九泉	穷尽九泉	“追命箭”命中70%以上气血的目标后，将额外造成35%外功伤害。若自身有“浮光掠影”效果，将额外造成50%伤害。	“追命箭”命中70%以上气血的目标后，将额外造成35%外功伤害。若自身有“浮光掠影”效果，将额外造成50%伤害。				1									
3268	2	3240	1	1	0	0	0	1	(3268) 箭弩_穷尽九泉	穷尽九泉	“追命箭”命中70%以上气血的目标后，将额外造成70%外功伤害。若自身有“浮光掠影”效果，将额外造成100%伤害。	“追命箭”命中70%以上气血的目标后，将额外造成70%外功伤害。若自身有“浮光掠影”效果，将额外造成100%伤害。				1									
3269	0	3225	1	1	0	0	0	1	(3269) 箭弩_绝伦逸群	绝伦逸群	绝伦逸群					1									
3269	1	3225	1	0	0	0	0	1	(3269) 箭弩_绝伦逸群	绝伦逸群	“浮光掠影”效果消失后解除移动限制，并获得免疫移动限制、移动速度提高50%的效果，持续2秒。“惊鸿游龙”的躲闪率由45%提高至55%。	“浮光掠影”效果消失后解除移动限制，并获得免疫移动限制、移动速度提高50%的效果，持续2秒。“惊鸿游龙”的躲闪率由45%提高至55%。				1									
3269	2	3225	1	1	0	0	0	1	(3269) 箭弩_绝伦逸群	绝伦逸群	“浮光掠影”效果消失后解除移动限制，并获得免疫移动限制、移动速度提高50%的效果，持续4秒。“惊鸿游龙”的躲闪率由45%提高至65%。	“浮光掠影”效果消失后解除移动限制，并获得免疫移动限制、移动速度提高50%的效果，持续4秒。“惊鸿游龙”的躲闪率由45%提高至65%。				1									
3270	0	3224	1	1	0	0	0	1	(3270) 箭弩_夺魄之威	夺魄之威	夺魄之威					1									
3270	1	3224	1	1	0	0	0	1	(3270) 箭弩_夺魄之威	夺魄之威	“夺魄箭”命中原地静止的目标后有50%几率使自身外功会心率提高5%，外功基础攻击力提高8%，持续15秒，最多叠加3层。该效果每5秒最多触发一次。	“夺魄箭”命中原地静止的目标后有50%几率使自身外功会心率提高5%，外功基础攻击力提高8%，持续15秒，最多叠加3层。该效果每5秒最多触发一次。				1									
3270	2	3224	1	1	0	0	0	1	(3270) 箭弩_夺魄之威	夺魄之威	“夺魄箭”命中原地静止的目标后有100%几率使自身外功会心率提高5%，外功基础攻击力提高8%，持续15秒，最多叠加3层。该效果每5秒最多触发一次。	“夺魄箭”命中原地静止的目标后有100%几率使自身外功会心率提高5%，外功基础攻击力提高8%，持续15秒，最多叠加3层。该效果每5秒最多触发一次。				1									
3270	3	3224	1	1	0	0	0	1	(3270) 箭弩_夺魄之威	夺魄之威	“夺魄箭”命中原地静止的目标后有100%几率使自身外功会心率提高5%，持续10秒，该效果每10秒最多触发一次。	“夺魄箭”命中原地静止的目标后有100%几率使自身外功会心率提高5%，持续10秒，该效果每10秒最多触发一次。				1									
3271	0	3228	1	1	0	0	0	1	(3271) 箭弩_浴血沁骨	浴血沁骨	逐星箭					1									
3271	1	3228	1	1	0	0	0	1	(3271) 箭弩_浴血沁骨	浴血沁骨	“逐星箭”命中带有“化血镖”效果的目标，有100%几率刷新“化血镖”效果。	“逐星箭”命中带有“化血镖”效果的目标，有100%几率刷新“化血镖”效果。				1									
3271	2	3228	1	1	0	0	0	1	(3271) 箭弩_浴血沁骨	浴血沁骨	“逐星箭”命中带有“化血镖”效果的目标，有66%几率刷新“化血镖”效果。	“逐星箭”命中带有“化血镖”效果的目标，有66%几率刷新“化血镖”效果。				1									
3271	3	3228	1	1	0	0	0	1	(3271) 箭弩_浴血沁骨	浴血沁骨	“逐星箭”命中带有“化血镖”效果的目标，有100%几率刷新“化血镖”效果。	“逐星箭”命中带有“化血镖”效果的目标，有100%几率刷新“化血镖”效果。				1									
3272	0	3227	1	1	0	0	0	1	(3272) 箭弩_战不旋踵	战不旋踵	战不旋踵					1									
3272	1	3227	1	1	0	0	0	1	(3272) 箭弩_战不旋踵	战不旋踵	神机最大值增加20点。					1	1								
3272	2	3227	1	1	0	0	0	1	(3272) 箭弩_战不旋踵	战不旋踵	神机最大值增加20点，“乾坤一掷”套路下所有招式的最大释放距离提高5尺。	神机最大值增加20点，“乾坤一掷”套路下所有招式的最大释放距离提高5尺。				1									
3273	0	3235	1	1	0	0	0	1	(3273) 箭弩_追命无声	追命无声	追命无声					1									
3273	1	3235	1	1	0	0	0	1	(3273) 箭弩_追命无声	追命无声	每成功施展6次“夺魄箭”将使下一次“追命箭”无需运功。	每成功施展6次“夺魄箭”将使下一次“追命箭”无需运功。				1									
3273	2	3235	1	0	0	0	0	1	(3273) 箭弩_追命无声	追命无声	每成功施展3次“夺魄箭”将使下一次“追命箭”无需运功。	每成功施展3次“夺魄箭”将使下一次“追命箭”无需运功。				1									
3274	0	3208	1	1	0	0	0	1	(3274) 箭弩_箭雨如潮	箭雨如潮	箭雨如潮					1									
3274	1	3208	1	1	0	0	0	1	(3274) 箭弩_箭雨如潮	箭雨如潮	“追命箭”“夺魄箭”“逐星箭”“连环弩”伤害提高2%。	“追命箭”“夺魄箭”“逐星箭”“连环弩”伤害提高2%。				1									
3274	2	3208	1	1	0	0	0	1	(3274) 箭弩_箭雨如潮	箭雨如潮	“追命箭”“夺魄箭”“逐星箭”“连环弩”伤害提高4%。	“追命箭”“夺魄箭”“逐星箭”“连环弩”伤害提高4%。				1									
3274	3	3208	1	1	0	0	0	1	(3274) 箭弩_箭雨如潮	箭雨如潮	“追命箭”“夺魄箭”“逐星箭”“连环弩”伤害提高6%。	“追命箭”“夺魄箭”“逐星箭”“连环弩”伤害提高6%。				1									
3275	0	3207	1	1	0	0	0	1	(3275) 机关_通元识微	通元识微	通元识微					1									
3275	1	3207	1	1	0	0	0	1	(3275) 机关_通元识微	通元识微	每点元气额外增加0.5点毒性内功攻击，每点身法额外提高0.01点外功会心等级。该效果为固定效果，不受其他效果影响。	每点元气额外增加0.5点毒性内功攻击，每点身法额外提高0.01点外功会心等级。该效果为固定效果，不受其他效果影响。				1									
3275	2	3207	1	1	0	0	0	1	(3275) 机关_通元识微	通元识微	每点元气额外增加1点毒性内功攻击，每点身法额外提高0.02点外功会心等级。该效果为固定效果，不受其他效果影响。	每点元气额外增加1点毒性内功攻击，每点身法额外提高0.02点外功会心等级。该效果为固定效果，不受其他效果影响。				1									
3276	0	3204	1	1	0	0	0	1	(3276) 机关_毒手尊拳	毒手尊拳	毒手尊拳					1									
3276	1	3204	1	1	0	0	0	1	(3276) 机关_毒手尊拳	毒手尊拳	外功会心率提高1%。	外功会心率提高1%。				1									
3276	2	3204	1	1	0	0	0	1	(3276) 机关_毒手尊拳	毒手尊拳	外功会心率提高2%。	外功会心率提高2%。				1									
3276	3	3204	1	1	0	0	0	1	(3276) 机关_毒手尊拳	毒手尊拳	外功会心率提高3%。	外功会心率提高3%。				1									
3277	0	3242	1	1	0	0	0	1	(3277) 机关_龙翰凤翼	龙翰凤翼	龙翰凤翼					1									
3277	1	3242	1	1	0	0	0	1	(3277) 机关_龙翰凤翼	龙翰凤翼	运功招式被击退几率降低15%，“孔雀翎”伤害提高5%。	运功招式被击退几率降低15%，“孔雀翎”伤害提高5%。				1									
3277	2	3242	1	1	0	0	0	1	(3277) 机关_龙翰凤翼	龙翰凤翼	运功招式被击退几率降低30%，“孔雀翎”伤害提高10%。	运功招式被击退几率降低30%，“孔雀翎”伤害提高10%。				1									
3278	0	3241	1	1	0	0	0	1	(3278) 机关_雷动九天	雷动九天	雷动九天					1									
3278	1	3241	1	1	0	0	0	1	(3278) 机关_雷动九天	雷动九天	“雷震子”若成功眩晕目标，则附带目标受到伤害提高15%效果	“雷震子”若成功眩晕目标，则附带目标受到伤害提高15%效果				1									
3278	2	3241	1	1	0	0	0	1	(3278) 机关_雷动九天	雷动九天	“雷震子”若成功眩晕目标，则附带目标受到伤害提高30%效果	“雷震子”若成功眩晕目标，则附带目标受到伤害提高30%效果				1									
3279	0	3187	1	1	0	0	0	1	(3279) 机关_天魔蚀肌	天魔蚀肌	天魔蚀肌					1									
3279	1	3187	1	1	0	0	0	1	(3279) 机关_天魔蚀肌	天魔蚀肌	“蚀肌弹”运功时间降低0.125秒。	“蚀肌弹”运功时间降低0.125秒。				1									
3279	2	3187	1	1	0	0	0	1	(3279) 机关_天魔蚀肌	天魔蚀肌	“蚀肌弹”运功时间降低0.25秒。	“蚀肌弹”运功时间降低0.25秒。				1									
3280	0	3233	1	1	0	0	0	1	(3280) 机关_狂风暴雨	狂风暴雨	“暴雨梨花针”调息时间降低6秒，会心率提高10%，会心伤害提高20%。					1	1								
3280	1	3233	1	1	0	0	0	1	(3280) 机关_狂风暴雨	狂风暴雨	“暴雨梨花针”调息时间降低6秒，会心率提高10%，会心伤害提高20%。	“暴雨梨花针”调息时间降低6秒，会心率提高10%，会心伤害提高20%。				1	1								
3280	2	3233	1	1	0	0	0	1	(3280) 机关_狂风暴雨	狂风暴雨	“暴雨梨花针”调息时间降低6秒，会心率提高10%，会心伤害提高20%。	“暴雨梨花针”调息时间降低6秒，会心率提高10%，会心伤害提高20%。				1									
3281	0	3229	1	1	0	0	0	1	(3281) 机关_奥妙无穷	奥妙无穷	神机值提高10点。招式会心后有60%几率使下一招式的神机消耗降低60%，并且不产生任何威胁。该效果每6秒最多触发一次。					1	1								
3281	1	3229	1	1	0	0	0	1	(3281) 机关_奥妙无穷	奥妙无穷	神机值提高10点。招式会心后有60%几率使下一招式的神机消耗降低60%，并且不产生任何威胁。该效果每6秒最多触发一次。	神机值提高10点。招式会心后有60%几率使下一招式的神机消耗降低60%，并且不产生任何威胁。该效果每6秒最多触发一次。				1	1								
3281	2	3229	1	1	0	0	0	1	(3281) 机关_奥妙无穷	奥妙无穷	招式会心后有40%几率使下一招式的神机消耗降低60%，并且不产生任何威胁。该效果每6秒最多触发一次。	招式会心后有40%几率使下一招式的神机消耗降低60%，并且不产生任何威胁。该效果每6秒最多触发一次。				1									
