ID	MaxAmount	LevelLimit	Quality	QualityLevel	Category1	Category2	Category3	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Label	SetID	SetIndex	Architecture	MaxAmountPerLand	Coin
1324	30000	2	3	600	3	1	0	0	9	0	9	42	10	10	10	0			0	999	
1325	30000	2	3	600	3	1	0	9	0	0	9	42	10	10	10	0			0	999	
1326	30000	8	2	430	3	1	0	3	13	0	3	3	10	10	10	0	126	9	70	999	
1327	30000	1	1	200	3	1	0	0	0	0	4	0	10	10	10	0	133	2	10	999	
1328	30000	2	1	200	3	1	0	0	0	0	4	0	10	10	10	0	133	3	10	999	
1329	30000	2	1	200	3	1	0	0	0	0	4	0	10	10	10	0	133	4	10	999	
1330	30000	7	2	420	3	2	0	0	35	7	0	7	10	10	10	0	132	16	140	999	
1331	30000	7	2	420	3	4	0	306	87	0	85	87	10	10	10	0	128	11	1610	999	
1332	30000	10	3	630	3	2	0	68	18	19	19	0	10	10	10	0	128	12	350	999	
1333	30000	10	3	630	3	2	0	88	0	0	18	18	10	10	10	0	128	13	350	999	
1334	30000	7	2	420	3	2	0	27	7	7	0	7	10	10	10	0	128	14	140	999	
1335	30000	10	3	630	3	2	0	88	0	18	0	18	10	10	10	0	128	15	350	999	
1336	30000	10	3	630	3	2	0	88	0	18	18	0	10	10	10	0	128	16	350	999	
1337	30000	10	3	630	3	2	0	88	18	0	0	18	10	10	10	0	128	17	350	999	
1338	30000	11	3	630	3	2	0	88	18	0	18	0	10	10	10	0	128	18	350	999	
1339	30000	11	3	630	3	2	0	88	18	18	0	0	10	10	10	0	128	19	350	999	
1340	30000	3	1	205	3	2	0	1	1	1	1	4	10	10	10	0	126	19	30	999	
1341	30000	2	1	200	3	2	0	4	1	1	1	1	10	10	10	0	126	20	30	999	
1342	30000	11	3	630	3	2	0	94	31	0	0	0	10	10	10	0	128	20	350	999	
1343	30000	11	3	630	3	2	0	94	0	0	31	0	10	10	10	0	128	21	350	999	
1344	30000	2	3	600	3	3	0	18	0	18	18	64	10	10	10	0	129	19	340	999	
1345	30000	6	1	210	3	2	0	1	1	1	0	6	10	10	10	0	126	21	30	999	
1346	30000	2	1	200	3	3	0	1	1	4	1	1	10	10	10	0	134	12	30	999	
1347	30000	4	2	410	3	3	0	7	17	7	7	7	10	10	10	0	130	9	140	999	
1348	30000	4	2	410	3	3	0	0	26	7	7	7	10	10	10	0	130	10	140	999	
1349	30000	4	2	410	3	3	0	7	26	0	7	7	10	10	10	0	130	11	140	999	
1350	30000	4	2	410	3	3	0	7	26	7	0	7	10	10	10	0	130	12	140	999	
1351	30000	7	1	210	3	3	0	1	0	1	1	6	10	10	10	0	127	16	30	999	
1352	30000	7	1	210	3	3	0	1	1	0	1	6	10	10	10	0	127	17	30	999	
1353	30000	7	1	210	3	3	0	1	1	1	0	6	10	10	10	0	127	18	30	999	
1354	30000	7	1	210	3	3	0	0	1	1	0	8	10	10	10	0	127	19	30	999	
1355	30000	20	1	1	3	10	0	0	0	0	0	0	10	10	10	0			0	999	
1356	30000	20	1	1	3	10	0	0	0	0	0	0	10	10	10	0			0	999	
1357	30000	7	3	630	3	3	0	20	20	20	45	20	10	10	10	0	132	17	350	999	
1358	30000	20	1	1	3	10	0	0	0	0	0	0	10	10	10	0			0	999	
1359	30000	20	1	1	3	10	0	0	0	0	0	0	10	10	10	0			0	999	
1360	30000	20	1	1	3	10	0	0	0	0	0	0	10	10	10	0			0	999	
1361	30000	7	2	410	3	5	0	6	18	0	0	0	10	10	10	0	135	1	70	999	
1362	30000	8	2	410	3	5	0	3	13	0	3	3	10	10	10	0	135	2	70	999	
1363	30000	9	2	420	3	5	0	3	17	0	3	0	10	10	10	0	135	3	70	999	
1364	30000	8	3	630	3	3	0	20	20	20	20	45	10	10	10	0	135	22	350	999	
1365	30000	6	2	420	3	3	0	0	7	7	7	27	10	10	10	0	135	23	140	999	
1366	30000	6	2	420	3	3	0	7	0	7	7	27	10	10	10	0	135	24	140	999	
1367	30000	2	3	600	3	3	0	84	0	18	18	0	10	10	10	0			0	999	
1368	30000	2	3	600	3	3	0	19	19	43	19	19	10	10	10	0			0	999	
1369	30000	1	1	200	3	3	0	6	1	1	0	1	10	10	10	0	127	13	30	999	
1370	30000	7	3	630	3	3	0	19	19	0	68	18	10	10	10	0	135	29	350	999	
1371	30000	5	2	410	3	3	0	7	7	7	26	0	10	10	10	0	134	13	140	999	
1372	30000	3	1	205	3	3	0	1	1	1	1	4	10	10	10	0	136	5	30	999	
1373	30000	1	1	200	3	3	0	1	4	1	1	1	10	10	10	0	136	6	30	999	
1374	30000	8	2	420	3	3	0	18	8	8	8	8	10	10	10	0	128	25	140	999	
1375	30000	2	1	200	3	3	0	1	0	6	1	1	10	10	10	0	141	5	30	999	
1376	30000	3	1	205	3	3	0	0	1	1	1	6	10	10	10	0	141	6	30	999	
1377	30000	9	2	420	3	3	0	0	7	7	7	27	10	10	10	0	129	20	140	999	
1378	30000	9	2	420	3	3	0	7	0	7	7	27	10	10	10	0	129	21	140	999	
1379	30000	7	2	420	3	3	0	0	7	35	0	7	10	10	10	0	134	5	140	999	
1380	30000	7	2	420	3	3	0	7	0	35	7	0	10	10	10	0	134	6	140	999	
1381	30000	7	2	420	3	3	0	7	7	27	7	0	10	10	10	0	134	18	140	999	
1382	30000	8	2	420	3	3	0	7	7	27	0	7	10	10	10	0	134	19	140	999	
1383	30000	8	2	420	3	3	0	7	0	27	7	7	10	10	10	0	134	20	140	999	
1384	30000	8	2	420	3	3	0	0	7	27	7	7	10	10	10	0	134	21	140	999	
1385	30000	9	2	420	3	3	0	27	7	7	0	7	10	10	10	0	126	10	140	999	
1386	30000	9	2	420	3	3	0	27	7	7	7	0	10	10	10	0	126	11	140	999	
1387	30000	13	4	820	1	5	0	0	38	115	0	0	10	10	10	0	104	11	440	80	
1388	30000	13	4	840	1	5	0	57	25	25	25	25	10	10	10	0	104	12	450	80	
1389	30000	12	3	600	1	5	0	12	12	12	12	12	10	10	10	0	104	1	170	999	
1390	30000	12	3	600	1	5	0	12	12	12	12	12	10	10	10	0	104	2	170	999	
1391	30000	12	3	600	1	5	0	12	12	12	12	12	10	10	10	0	104	3	170	999	
1392	30000	12	3	600	1	5	0	12	12	12	12	12	10	10	10	0	104	4	170	999	
1393	30000	12	3	600	1	5	0	12	12	12	12	12	10	10	10	0	104	5	170	999	
1394	30000	13	4	840	1	5	0	25	57	25	25	25	10	10	10	0	104	16	450	80	
1395	30000	12	3	600	1	5	0	12	12	12	12	12	10	10	10	0	104	6	170	999	
1396	30000	13	4	840	1	5	0	25	25	25	57	25	10	10	10	0	104	7	450	80	
1397	30000	12	4	820	1	5	0	23	24	24	83	0	10	10	10	0	104	15	440	80	
1398	30000	13	4	860	1	5	0	26	26	26	26	58	10	10	10	0	104	8	460	80	
1399	30000	13	4	860	1	5	0	24	0	0	24	113	10	10	10	0	104	9	460	80	
1400	30000	13	4	860	1	5	0	0	25	87	24	25	10	10	10	0	104	10	460	80	
1401	30000	13	4	840	1	5	0	110	0	0	24	24	10	10	10	0	104	13	450	80	
1402	30000	5	2	410	3	10	0	0	0	0	0	0	10	10	10	0			70	999	
1403	30000	6	2	420	3	10	0	0	0	0	0	0	10	10	10	0			70	999	
1404	30000	1	1	200	3	10	0	0	0	0	0	0	10	10	10	0			10	999	
1405	30000	1	1	205	3	10	0	0	0	0	0	0	10	10	10	0			10	999	
1406	30000	7	3	630	3	10	0	0	0	0	0	0	10	10	10	0			170	999	
1407	30000	4	2	410	3	10	0	0	0	0	0	0	10	10	10	0			70	999	
1408	30000	8	3	630	3	10	0	0	0	0	0	0	10	10	10	0			170	999	
1409	30000	20	1	1	4	11	0	0	0	0	0	0	10	10	10	0			0	999	
1410	30000	20	1	1	4	11	0	0	0	0	0	0	10	10	10	0			0	999	
1411	30000	12	3	600	1	5	0	12	12	12	12	12	10	10	10	0			170	999	
1412	30000	1	1	200	1	5	0	1	1	1	1	1	10	10	10	0	88	9	20	999	
1413	30000	3	1	200	4	5	0	0	0	0	0	0	10	10	10	0	143	16	80	999	
1414	30000	15	3	600	4	5	0	0	0	0	0	0	10	10	10	0	143	2	850	999	
1415	30000	3	2	400	4	5	0	0	0	0	0	0	10	10	10	0	143	17	340	999	
1416	30000	10	3	600	4	5	0	0	0	0	0	0	10	10	10	0	143	5	850	999	
1417	30000	9	3	600	1	1	0	1200	1200	1200	1200	1200	10	10	10	0	100	16	17090	999	
1418	30000	20	1	1	1	5	0	0	0	0	0	0	10	10	10	0			0	999	
1419	30000	20	1	1	1	8	0	0	0	0	0	0	10	10	10	0			0	999	
1420	30000	20	1	1	1	5	0	0	0	0	0	0	10	10	10	0			0	999	
1421	30000	20	1	1	1	9	0	0	0	0	0	0	10	10	10	0			0	999	
1422	30000	1	4	800	2	6	0	0	877	0	877	4095	10	10	10	0			0	15	
1423	30000	1	4	800	2	6	0	877	0	877	0	4095	10	10	10	0			0	15	
1424	30000	1	4	800	2	5	0	0	67	69	69	243	10	10	10	0	52	11	0	15	
1425	30000	1	3	600	2	5	0	28	28	28	64	28	10	10	10	0			0	999	
1426	30000	12	4	860	2	5	0	77	174	77	77	77	10	10	10	0	120	10	1370	15	
1427	30000	1	4	800	2	7	0	375	0	0	0	1125	10	10	10	0			0	48	
1428	30000	20	1	1	1	5	0	0	0	0	0	0	10	10	10	0			0	999	
1429	30000	1	4	800	2	7	0	0	0	0	375	1125	10	10	10	0			0	48	
1430	30000	1	4	800	2	7	0	540	240	240	240	240	10	10	10	0	65	7	0	48	
1431	30000	13	4	860	2	7	0	258	580	258	258	258	10	10	10	0	117	7	4590	48	
1432	30000	9	3	630	2	7	0	100	100	100	226	100	10	10	10	0	118	10	1790	999	
1433	30000	8	3	600	2	7	0	96	216	96	96	96	10	10	10	0	24	9	1700	999	
1434	30000	1	4	800	2	7	0	1125	375	0	0	0	10	10	10	0	84	3	0	48	
1435	30000	1	4	800	2	8	0	0	618	0	618	2887	10	10	10	0	69	8	0	24	
1436	30000	7	2	420	2	8	0	103	485	0	0	103	10	10	10	0	118	11	1970	999	
1437	30000	7	2	420	2	8	0	103	485	0	103	0	10	10	10	0	118	12	1970	999	
1438	30000	1	4	880	2	8	0	726	726	726	1633	726	10	10	10	0	33	2	0	24	
1439	30000	1	3	600	2	8	0	247	0	0	1155	247	10	10	10	0	71	6	0	999	
1440	30000	15	4	860	2	8	0	709	709	709	709	1596	10	10	10	0	120	9	12630	24	
1441	30000	7	3	600	2	10	0	139	486	0	135	139	10	10	10	0	120	7	2560	999	
1442	30000	1	3	600	2	10	0	139	0	135	139	486	10	10	10	0	71	7	0	999	
1443	30000	1	4	800	2	17	0	187	0	0	0	562	10	10	10	0			0	16	
1444	30000	20	1	1	2	10	0	0	0	0	0	0	10	10	10	0			0	999	
1445	30000	13	4	860	2	16	0	348	348	348	348	783	10	10	10	0	124	9	6200	32	
1446	30000	10	4	860	2	16	0	783	348	348	348	348	10	10	10	0	122	17	6200	32	
1447	30000	5	2	410	2	16	0	232	49	0	0	49	10	10	10	0	121	17	940	999	
1448	30000	6	2	420	2	16	0	238	0	0	51	51	10	10	10	0	121	18	960	999	
1449	30000	7	3	630	2	16	0	127	127	0	0	595	10	10	10	0	122	18	2420	999	
1450	30000	8	3	630	2	16	0	127	0	0	127	595	10	10	10	0	122	19	2420	999	
1451	30000	1	4	880	2	3	0	435	980	435	435	435	10	10	10	0	45	1	0	16	
1452	30000	16	4	950	2	3	0	455	0	440	455	1587	10	10	10	0	26	1	8370	16	
1453	30000	1	2	400	2	4	0	45	0	210	45	0	10	10	10	0	68	8	0	999	
1454	30000	3	2	400	2	4	0	0	45	0	210	45	10	10	10	0	113	7	850	999	
1455	30000	13	4	820	2	4	0	0	288	1345	0	288	10	10	10	0	117	8	5470	20	
1456	30000	1	1	200	2	4	0	15	15	15	15	15	10	10	10	0			0	999	
1457	30000	7	3	630	2	17	0	0	236	0	0	78	10	10	10	0	112	12	890	999	
1458	30000	8	1	200	1	12	0	0	0	1	4	0	10	10	10	0	98	7	20	999	
1459	30000	8	1	200	1	12	0	0	0	1	4	0	10	10	10	0	98	8	20	999	
1460	30000	1	1	200	1	12	0	0	0	1	4	0	10	10	10	0	98	9	20	999	
1461	30000	8	1	200	1	12	0	0	0	1	4	0	10	10	10	0	98	10	20	999	
1462	30000	8	1	200	1	12	0	0	0	1	4	0	10	10	10	0	98	11	20	999	
1463	30000	8	1	200	1	12	0	0	0	1	4	0	10	10	10	0	98	12	20	999	
1464	30000	6	2	400	1	12	0	4	4	4	4	4	10	10	10	0	96	9	70	999	
1465	30000	6	2	400	1	12	0	4	4	4	4	4	10	10	10	0	96	10	70	999	
1466	30000	6	2	400	1	12	0	4	4	4	4	4	10	10	10	0	96	11	70	999	
1467	30000	6	2	400	1	12	0	4	4	4	4	4	10	10	10	0	96	12	70	999	
1468	30000	6	2	400	1	12	0	4	4	4	4	4	10	10	10	0	96	13	70	999	
1469	30000	6	2	400	1	12	0	4	4	4	4	4	10	10	10	0	96	14	70	999	
1470	30000	1	2	400	1	12	0	4	4	4	4	4	10	10	10	0	62	1	0	999	
1471	30000	1	2	400	1	12	0	4	4	4	4	4	10	10	10	0	62	2	0	999	
1472	30000	1	2	400	1	12	0	4	4	4	4	4	10	10	10	0	62	3	0	999	
1473	30000	1	2	400	1	12	0	4	4	4	4	4	10	10	10	0	62	4	0	999	
1474	30000	1	2	400	1	12	0	4	4	4	4	4	10	10	10	0	62	5	0	999	
1475	30000	1	2	400	1	12	0	4	4	4	4	4	10	10	10	0	62	6	0	999	
1476	30000	5	2	400	1	8	0	12	12	12	12	12	10	10	10	0	99	1	170	999	
1477	30000	5	2	400	1	8	0	12	12	12	12	12	10	10	10	0	99	2	170	999	
1478	30000	5	2	400	1	8	0	12	12	12	12	12	10	10	10	0	99	3	170	999	
1479	30000	5	2	400	1	8	0	12	12	12	12	12	10	10	10	0	99	4	170	999	
1480	30000	5	2	400	1	8	0	12	12	12	12	12	10	10	10	0	99	5	170	999	
1481	30000	5	2	400	1	8	0	12	12	12	12	12	10	10	10	0	99	6	170	999	
1482	30000	13	4	800	1	12	0	24	24	24	54	24	10	10	10	0	100	8	430	80	
1483	30000	13	4	800	1	12	0	24	24	24	54	24	10	10	10	0	100	10	430	80	
1484	30000	13	4	800	1	12	0	24	24	24	54	24	10	10	10	0	100	11	430	80	
1485	30000	13	4	800	1	12	0	24	24	24	54	24	10	10	10	0	100	12	430	80	
1486	30000	13	4	800	1	12	0	24	24	24	54	24	10	10	10	0	100	13	430	80	
1487	30000	13	4	800	1	12	0	24	24	24	54	24	10	10	10	0	100	14	430	80	
1488	30000	8	1	200	1	12	0	0	0	1	4	0	10	10	10	0			20	999	
1489	30000	6	2	400	1	12	0	4	4	4	4	4	10	10	10	0			70	999	
1490	30000	1	2	400	1	12	0	4	4	4	4	4	10	10	10	0			0	999	
1491	30000	5	2	400	1	8	0	12	12	12	12	12	10	10	10	0			170	999	
1492	30000	13	4	800	1	12	0	24	24	24	54	24	10	10	10	0			430	80	
1493	30000	7	3	600	1	8	0	30	30	30	30	30	10	10	10	0			430	999	
1494	30000	1	1	200	1	9	0	3	3	3	3	3	10	10	10	0			40	999	
1495	30000	1	2	400	1	9	0	12	12	12	12	12	10	10	10	0			0	999	
1496	30000	7	3	600	1	8	0	30	30	30	30	30	10	10	10	0	101	1	430	999	
1497	30000	7	3	600	1	8	0	30	30	30	30	30	10	10	10	0	101	2	430	999	
1498	30000	7	3	600	1	8	0	30	30	30	30	30	10	10	10	0	101	3	430	999	
1499	30000	7	3	600	1	8	0	30	30	30	30	30	10	10	10	0	101	4	430	999	
1500	30000	7	3	600	1	8	0	30	30	30	30	30	10	10	10	0	101	5	430	999	
1501	30000	7	3	600	1	8	0	30	30	30	30	30	10	10	10	0	101	6	430	999	
1502	30000	1	1	200	1	9	0	3	3	3	3	3	10	10	10	0	95	1	40	999	
1503	30000	1	1	200	1	9	0	3	3	3	3	3	10	10	10	0	95	2	40	999	
1504	30000	1	1	200	1	9	0	3	3	3	3	3	10	10	10	0	95	3	40	999	
1505	30000	1	1	200	1	9	0	3	3	3	3	3	10	10	10	0	95	4	40	999	
1506	30000	1	1	200	1	9	0	3	3	3	3	3	10	10	10	0	95	5	40	999	
1507	30000	1	1	200	1	9	0	3	3	3	3	3	10	10	10	0	95	6	40	999	
1508	30000	1	2	400	1	9	0	12	12	12	12	12	10	10	10	0	62	19	0	999	
1509	30000	1	2	400	1	9	0	12	12	12	12	12	10	10	10	0	62	20	0	999	
1510	30000	1	2	400	1	9	0	12	12	12	12	12	10	10	10	0	62	21	0	999	
1511	30000	1	2	400	1	9	0	12	12	12	12	12	10	10	10	0	62	22	0	999	
1512	30000	1	2	400	1	9	0	12	12	12	12	12	10	10	10	0	62	23	0	999	
1513	30000	1	2	400	1	9	0	12	12	12	12	12	10	10	10	0	62	24	0	999	
1514	30000	8	3	645	1	8	0	25	25	25	25	58	10	10	10	0	101	7	460	999	
1515	30000	6	3	600	1	9	0	30	30	30	30	30	10	10	10	0	96	1	430	999	
1516	30000	6	3	600	1	9	0	30	30	30	30	30	10	10	10	0	96	2	430	999	
1517	30000	6	3	600	1	9	0	30	30	30	30	30	10	10	10	0	96	3	430	999	
1518	30000	6	3	600	1	9	0	30	30	30	30	30	10	10	10	0	96	4	430	999	
1519	30000	6	3	600	1	9	0	30	30	30	30	30	10	10	10	0	96	5	430	999	
1520	30000	6	3	600	1	9	0	30	30	30	30	30	10	10	10	0	96	6	430	999	
1521	30000	12	3	600	1	12	0	0	9	9	0	42	10	10	10	0	106	1	170	999	
1522	30000	12	3	600	1	12	0	0	9	9	0	42	10	10	10	0	106	2	170	999	
1523	30000	12	3	600	1	12	0	0	9	9	0	42	10	10	10	0	106	3	170	999	
1524	30000	12	3	600	1	12	0	0	9	9	0	42	10	10	10	0	106	4	170	999	
1525	30000	12	3	600	1	12	0	0	9	9	0	42	10	10	10	0	106	5	170	999	
1526	30000	12	3	600	1	12	0	0	9	9	0	42	10	10	10	0	106	6	170	999	
1527	30000	1	1	200	1	12	0	1	0	0	0	4	10	10	10	0	62	10	0	999	
1528	30000	1	1	200	1	12	0	1	0	0	0	4	10	10	10	0	62	11	0	999	
1529	30000	1	1	200	1	12	0	1	0	0	0	4	10	10	10	0	62	12	0	999	
1530	30000	1	1	200	1	12	0	1	0	0	0	4	10	10	10	0	62	13	0	999	
1531	30000	1	1	200	1	12	0	1	0	0	0	4	10	10	10	0	62	14	0	999	
1532	30000	1	1	200	1	12	0	1	0	0	0	4	10	10	10	0	62	15	0	999	
1533	30000	7	3	600	1	12	0	9	9	21	9	9	10	10	10	0	95	7	170	999	
1534	30000	7	3	600	1	12	0	9	9	21	9	9	10	10	10	0	95	8	170	999	
1535	30000	7	3	600	1	12	0	9	9	21	9	9	10	10	10	0	95	9	170	999	
1536	30000	7	3	600	1	12	0	9	9	21	9	9	10	10	10	0	95	10	170	999	
1537	30000	7	3	600	1	12	0	9	9	21	9	9	10	10	10	0	95	11	170	999	
1538	30000	7	3	600	1	12	0	9	9	21	9	9	10	10	10	0	95	12	170	999	
1539	30000	6	3	600	1	9	0	30	30	30	30	30	10	10	10	0			430	999	
1540	30000	12	3	600	1	12	0	0	9	9	0	42	10	10	10	0			170	999	
1541	30000	1	1	200	1	12	0	1	0	0	0	4	10	10	10	0			0	999	
1542	30000	7	3	600	1	12	0	9	9	21	9	9	10	10	10	0			170	999	
1543	30000	20	1	1	1	8	0	0	0	0	0	0	10	10	10	0			0	999	
1544	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	1	40	999	
1545	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	2	40	999	
1546	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	3	40	999	
1547	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	4	40	999	
1548	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	5	40	999	
1549	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	6	40	999	
1550	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	7	40	999	
1551	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	8	40	999	
1552	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	9	40	999	
1553	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	10	40	999	
1554	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	11	40	999	
1555	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0	90	12	40	999	
1556	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	1	40	999	
1557	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	2	40	999	
1558	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	3	40	999	
1559	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	4	40	999	
1560	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	5	40	999	
1561	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	6	40	999	
1562	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	7	40	999	
1563	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	8	40	999	
1564	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	9	40	999	
1565	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	10	40	999	
1566	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	11	40	999	
1567	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	12	40	999	
1568	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0	91	13	40	999	
1569	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	1	40	999	
1570	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	2	40	999	
1571	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	3	40	999	
1572	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	4	40	999	
1573	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	5	40	999	
1574	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	6	40	999	
1575	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	7	40	999	
1576	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	8	40	999	
1577	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	9	40	999	
1578	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	10	40	999	
1579	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0	92	11	40	999	
1580	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	5	20	999	
1581	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	6	20	999	
1582	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	7	20	999	
1583	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	8	20	999	
1584	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	9	20	999	
1585	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	10	20	999	
1586	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	11	20	999	
1587	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	12	20	999	
1588	30000	7	1	210	1	5	0	1	1	1	2	1	10	10	10	0	93	1	20	999	
1589	30000	7	1	210	1	5	0	1	2	1	1	1	10	10	10	0	93	2	20	999	
1590	30000	7	1	210	1	5	0	2	1	1	1	1	10	10	10	0	93	3	20	999	
1591	30000	7	1	210	1	5	0	1	1	2	1	1	10	10	10	0	93	14	20	999	
1592	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0	93	13	20	999	
1593	30000	7	1	210	1	5	0	0	1	0	1	4	10	10	10	0	93	15	20	999	
1594	30000	7	1	210	1	5	0	1	0	1	0	4	10	10	10	0	93	16	20	999	
1595	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	1	70	999	
1596	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	2	70	999	
1597	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	3	70	999	
1598	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	4	70	999	
1599	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	5	70	999	
1600	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	6	70	999	
1601	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	7	70	999	
1602	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	8	70	999	
1603	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	9	70	999	
1604	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	10	70	999	
1605	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	11	70	999	
1606	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	12	70	999	
1607	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	13	70	999	
1608	30000	10	2	420	1	5	0	4	9	4	4	4	10	10	10	0	94	20	70	999	
1609	30000	10	2	420	1	5	0	4	4	4	9	4	10	10	10	0	94	22	70	999	
1610	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	14	70	999	
1611	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	15	70	999	
1612	30000	10	2	420	1	5	0	9	4	4	4	4	10	10	10	0	94	21	70	999	
1613	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	16	70	999	
1614	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	17	70	999	
1615	30000	9	2	400	1	5	0	5	5	5	5	5	10	10	10	0	94	18	70	999	
1616	30000	10	2	420	1	5	0	4	4	9	4	4	10	10	10	0	94	19	70	999	
1617	30000	9	1	200	1	6	0	3	3	3	3	3	10	10	10	0			40	999	
1618	30000	6	1	200	1	8	0	3	3	3	3	3	10	10	10	0			40	999	
1619	30000	7	1	200	1	7	0	3	3	3	3	3	10	10	10	0			40	999	
1620	30000	6	1	200	1	5	0	1	1	1	1	1	10	10	10	0			20	999	
1621	30000	20	1	1	1	5	0	0	0	0	0	0	10	10	10	0			0	999	
1622	30000	11	2	400	1	1	0	480	480	480	480	480	10	10	10	0	103	15	6840	999	
1623	30000	15	4	800	1	1	0	3000	3000	3000	3000	3000	10	10	10	0	93	17	42740	2	
1624	30000	13	4	800	1	1	0	3000	3000	3000	3000	3000	10	10	10	0	94	23	42740	2	
1625	30000	13	3	600	1	1	0	1200	1200	1200	1200	1200	10	10	10	0	90	13	17090	999	
1626	30000	15	4	800	1	1	0	3000	3000	3000	3000	3000	10	10	10	0	107	21	42740	2	
1627	30000	9	2	400	1	2	0	360	360	360	360	360	10	10	10	0	91	15	5130	999	
1628	30000	9	2	400	1	2	0	360	360	360	360	360	10	10	10	0	92	15	5130	999	
1629	30000	6	1	200	1	1	0	120	120	120	120	120	10	10	10	0	103	13	1710	999	
1630	30000	9	1	200	1	1	0	120	120	120	120	120	10	10	10	0	92	16	1710	999	
1631	30000	6	1	200	1	1	0	120	120	120	120	120	10	10	10	0	92	14	1710	999	
1632	30000	6	1	200	1	2	0	90	90	90	90	90	10	10	10	0	106	19	1280	999	
1633	30000	6	1	200	1	2	0	90	90	90	90	90	10	10	10	0	108	12	1280	999	
1634	30000	6	1	200	1	1	0	120	120	120	120	120	10	10	10	0	91	14	1710	999	
