id,name,icon,category,quality,school,primaryAttribute,score,vitality,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,haste,hit,strain,surplus,huajing,threat,effectId,embed,strengthen,setId,representId,deprecated
34511,沧海狂澜·寂松裤,10959,bottoms,2300,万花,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,0,542,672,0,0,0,0,0,0,358,0,NULL,2D41D52,6,NULL,NULL,0
34512,沧海狂澜·烽秋裤,10983,bottoms,2300,天策,strength,4140,828,0,161,0,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D02D06,6,NULL,NULL,0
34513,沧海狂澜·皓雪裤,11003,bottoms,2300,纯阳,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,0,358,0,NULL,2D00D23,6,NULL,NULL,0
34514,沧海狂澜·傲风裤,11003,bottoms,2300,纯阳,agility,4140,828,0,0,161,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D04D06,6,NULL,NULL,0
34515,沧海狂澜·落烟裤,10954,bottoms,2300,七秀,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,0,358,0,NULL,2D00D07,6,NULL,NULL,0
34516,沧海狂澜·絮烛裤,10954,bottoms,2300,七秀,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,0,542,672,0,0,0,0,0,0,358,0,NULL,2D41D52,6,NULL,NULL,0
34517,沧海狂澜·惑梦裤,10973,bottoms,2300,五毒,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,0,358,0,NULL,2D00D29,6,NULL,NULL,0
34518,沧海狂澜·蝶仙裤,10973,bottoms,2300,五毒,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,0,542,672,0,0,0,0,0,0,358,0,NULL,2D41D52,6,NULL,NULL,0
34519,沧海狂澜·影幽裤,10979,bottoms,2300,唐门,spunk,4140,828,0,0,0,161,135,169,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,0,358,0,NULL,2D01D06,6,NULL,NULL,0
34520,沧海狂澜·苍星裤,10979,bottoms,2300,唐门,strength,4140,828,0,161,0,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D02D06,6,NULL,NULL,0
34521,沧海狂澜·藏心裤,11014,bottoms,2300,藏剑,agility,4140,828,0,0,161,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D04D06,6,NULL,NULL,0
34522,沧海狂澜·芦庭裤,10967,bottoms,2300,丐帮,strength,4140,828,0,161,0,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D02D06,6,NULL,NULL,0
34523,沧海狂澜·烈刃裤,10996,bottoms,2300,明教,spunk,4140,828,0,0,0,161,135,169,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,0,358,0,NULL,2D01D35,6,NULL,NULL,0
34524,沧海狂澜·征承裤,11009,bottoms,2300,苍云,agility,4140,828,0,0,161,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D04D06,6,NULL,NULL,0
34525,沧海狂澜·寄南裤,11019,bottoms,2300,长歌,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,0,0,358,0,NULL,2D00D07,6,NULL,NULL,0
34526,沧海狂澜·梨音裤,11019,bottoms,2300,长歌,spirit,4140,828,161,0,0,0,135,169,0,0,0,0,0,0,0,0,0,0,542,672,0,0,0,0,0,0,358,0,NULL,2D41D52,6,NULL,NULL,0
34527,沧海狂澜·酌锋裤,11027,bottoms,2300,霸刀,strength,4140,828,0,161,0,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D02D06,6,NULL,NULL,0
34528,沧海狂澜·闲舟裤,11038,bottoms,2300,蓬莱,agility,4140,828,0,0,161,0,169,135,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,0,0,358,0,NULL,2D04D06,6,NULL,NULL,0
34529,沧海狂澜·音尘帽,10987,hat,2300,少林,spunk,3726,745,0,0,0,145,120,151,0,0,0,0,0,0,0,0,0,281,0,725,0,0,0,0,0,0,322,0,NULL,2D39D26,6,1853,1891,0
34530,沧海狂澜·云桐帽,10957,hat,2300,万花,spunk,3726,745,0,0,0,145,120,151,0,0,0,0,0,0,0,0,0,281,0,0,0,0,725,0,0,0,322,0,NULL,2D23D39,6,1854,1895,0
34531,沧海狂澜·寂松帽,10957,hat,2300,万花,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,0,488,0,0,0,604,0,0,0,322,0,NULL,2D00D41,6,1855,1895,0
34532,沧海狂澜·烽秋帽,10981,hat,2300,天策,strength,3726,745,0,145,0,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1856,1899,0
34533,沧海狂澜·皓雪帽,10999,hat,2300,纯阳,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,281,0,725,0,0,0,0,0,0,322,0,NULL,2D39D24,6,1857,1903,0
34534,沧海狂澜·傲风帽,10999,hat,2300,纯阳,agility,3726,745,0,0,145,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1858,1903,0
34535,沧海狂澜·落烟帽,10951,hat,2300,七秀,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,281,0,0,0,0,725,0,0,0,322,0,NULL,2D07D39,6,1859,1907,0
34536,沧海狂澜·絮烛帽,10951,hat,2300,七秀,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,0,488,0,0,0,604,0,0,0,322,0,NULL,2D00D41,6,1860,1907,0
34537,沧海狂澜·惑梦帽,10969,hat,2300,五毒,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,281,0,0,0,0,725,0,0,0,322,0,NULL,2D29D39,6,1861,1911,0
34538,沧海狂澜·蝶仙帽,10969,hat,2300,五毒,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,0,488,0,0,0,604,0,0,0,322,0,NULL,2D00D41,6,1862,1911,0
34539,沧海狂澜·影幽帽,10975,hat,2300,唐门,spunk,3726,745,0,0,0,145,120,151,0,0,0,0,0,0,0,0,0,281,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1863,1915,0
34540,沧海狂澜·苍星帽,10975,hat,2300,唐门,strength,3726,745,0,145,0,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1864,1915,0
34541,沧海狂澜·藏心帽,11011,hat,2300,藏剑,agility,3726,745,0,0,145,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1865,1919,0
34542,沧海狂澜·芦庭帽,10963,hat,2300,丐帮,strength,3726,745,0,145,0,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1866,1923,0
34543,沧海狂澜·烈刃帽,10993,hat,2300,明教,spunk,3726,745,0,0,0,145,120,151,0,0,0,0,0,0,0,0,0,281,0,725,0,0,0,0,0,0,322,0,NULL,2D39D34,6,1867,1927,0
34544,沧海狂澜·征承帽,11005,hat,2300,苍云,agility,3726,745,0,0,145,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1868,1931,0
34545,沧海狂澜·寄南帽,11017,hat,2300,长歌,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,281,0,0,0,0,725,0,0,0,322,0,NULL,2D07D39,6,1869,1935,0
34546,沧海狂澜·梨音帽,11017,hat,2300,长歌,spirit,3726,745,145,0,0,0,120,151,0,0,0,0,0,0,0,0,0,0,488,0,0,0,604,0,0,0,322,0,NULL,2D00D41,6,1870,1935,0
34547,沧海狂澜·酌锋帽,11023,hat,2300,霸刀,strength,3726,745,0,145,0,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1871,1939,0
34548,沧海狂澜·闲舟帽,11035,hat,2300,蓬莱,agility,3726,745,0,0,145,0,151,120,0,0,0,0,0,0,0,0,0,234,0,725,0,0,0,0,0,0,322,0,NULL,2D39D21,6,1872,1947,0
34549,沧海狂澜·音尘衣,10988,jacket,2300,少林,spunk,4140,828,0,0,0,161,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D01D39,6,1853,1891,0
34550,沧海狂澜·云桐衣,10958,jacket,2300,万花,spunk,4140,828,0,0,0,161,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D01D39,6,1854,1895,0
34551,沧海狂澜·寂松衣,10958,jacket,2300,万花,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,358,0,NULL,2D41D52,6,1855,1895,0
34552,沧海狂澜·烽秋衣,10982,jacket,2300,天策,strength,4140,828,0,161,0,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D02D39,6,1856,1899,0
34553,沧海狂澜·皓雪衣,11000,jacket,2300,纯阳,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D00D39,6,1857,1903,0
34554,沧海狂澜·傲风衣,11000,jacket,2300,纯阳,agility,4140,828,0,0,161,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D04D39,6,1858,1903,0
34555,沧海狂澜·落烟衣,10952,jacket,2300,七秀,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D00D39,6,1859,1907,0
34556,沧海狂澜·絮烛衣,10952,jacket,2300,七秀,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,358,0,NULL,2D41D52,6,1860,1907,0
34557,沧海狂澜·惑梦衣,10970,jacket,2300,五毒,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D00D39,6,1861,1911,0
34558,沧海狂澜·蝶仙衣,10970,jacket,2300,五毒,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,358,0,NULL,2D41D52,6,1862,1911,0
34559,沧海狂澜·影幽衣,10976,jacket,2300,唐门,spunk,4140,828,0,0,0,161,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D01D39,6,1863,1915,0
34560,沧海狂澜·苍星衣,10976,jacket,2300,唐门,strength,4140,828,0,161,0,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D02D39,6,1864,1915,0
34561,沧海狂澜·藏心衣,11012,jacket,2300,藏剑,agility,4140,828,0,0,161,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D04D39,6,1865,1919,0
34562,沧海狂澜·芦庭衣,10964,jacket,2300,丐帮,strength,4140,828,0,161,0,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D02D39,6,1866,1923,0
34563,沧海狂澜·烈刃衣,10994,jacket,2300,明教,spunk,4140,828,0,0,0,161,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D01D39,6,1867,1927,0
34564,沧海狂澜·征承衣,11006,jacket,2300,苍云,agility,4140,828,0,0,161,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D04D39,6,1868,1931,0
34565,沧海狂澜·寄南衣,11018,jacket,2300,长歌,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,313,0,0,0,806,0,0,0,0,358,0,NULL,2D00D39,6,1869,1935,0
34566,沧海狂澜·梨音衣,11018,jacket,2300,长歌,spirit,4140,828,161,0,0,0,151,188,0,0,0,0,0,0,0,0,0,0,867,0,0,0,0,0,0,0,358,0,NULL,2D41D52,6,1870,1935,0
34567,沧海狂澜·酌锋衣,11024,jacket,2300,霸刀,strength,4140,828,0,161,0,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D02D39,6,1871,1939,0
34568,沧海狂澜·闲舟衣,11036,jacket,2300,蓬莱,agility,4140,828,0,0,161,0,188,151,0,0,0,0,0,0,0,0,0,261,0,0,0,806,0,0,0,0,358,0,NULL,2D04D39,6,1872,1947,0
34569,天地困人·笑天护手,9692,wrist,2330,通用,spirit,2935,587,114,0,0,0,107,133,0,0,0,0,0,0,0,0,0,222,0,571,0,0,0,0,0,0,254,0,NULL,2D00D52,6,NULL,1643,0
34570,天地困人·笑敖护手,9692,wrist,2330,通用,spunk,2935,587,0,0,0,114,107,133,0,0,0,0,0,0,0,0,0,222,0,571,0,0,0,0,0,0,254,0,NULL,2D01D52,6,NULL,1643,0
34571,天地困人·笑地护手,9692,wrist,2330,通用,strength,2935,587,0,114,0,0,133,107,0,0,0,0,0,0,0,0,0,185,0,571,0,0,0,0,0,0,254,0,NULL,2D02D52,6,NULL,1641,0
34572,天地困人·笑人护手,9692,wrist,2330,通用,agility,2935,587,0,0,114,0,133,107,0,0,0,0,0,0,0,0,0,185,0,571,0,0,0,0,0,0,254,0,NULL,2D04D52,6,NULL,1641,0
34573,天地困人·笑蕊护手,9692,wrist,2330,通用,spirit,2935,587,114,0,0,0,107,133,0,0,0,0,0,0,0,0,0,0,384,476,0,0,0,0,0,0,254,0,NULL,2D10D52,6,NULL,1644,0
34574,天地困人·笑天束腰,9693,belt,2330,通用,spirit,2935,587,114,0,0,0,76,95,0,0,0,0,0,0,0,0,0,222,0,0,0,571,0,0,0,0,254,0,NULL,2D00D39,6,NULL,1643,0
34575,天地困人·笑敖束腰,9693,belt,2330,通用,spunk,2935,587,0,0,0,114,76,95,0,0,0,0,0,0,0,0,0,222,0,0,0,571,0,0,0,0,254,0,NULL,2D01D39,6,NULL,1643,0
34576,天地困人·笑地束腰,9693,belt,2330,通用,strength,2935,587,0,114,0,0,95,76,0,0,0,0,0,0,0,0,0,185,0,0,0,571,0,0,0,0,254,0,NULL,2D02D39,6,NULL,1641,0
34577,天地困人·笑人束腰,9693,belt,2330,通用,agility,2935,587,0,0,114,0,95,76,0,0,0,0,0,0,0,0,0,185,0,0,0,571,0,0,0,0,254,0,NULL,2D04D39,6,NULL,1641,0
34578,天地困人·笑蕊束腰,9693,belt,2330,通用,spirit,2935,587,114,0,0,0,76,95,0,0,0,0,0,0,0,0,0,0,615,0,0,0,0,0,0,0,254,0,NULL,2D52D41,6,NULL,1644,0
34579,天地困人·笑天靴,9695,shoes,2330,通用,spirit,2935,587,114,0,0,0,76,95,0,0,0,0,0,0,0,0,0,222,0,0,0,0,571,0,0,0,254,0,NULL,2D40D39,6,NULL,1643,0
34580,天地困人·笑敖靴,9695,shoes,2330,通用,spunk,2935,587,0,0,0,114,76,95,0,0,0,0,0,0,0,0,0,222,0,0,0,0,571,0,0,0,254,0,NULL,2D40D39,6,NULL,1643,0
34581,天地困人·笑地靴,9695,shoes,2330,通用,strength,2935,587,0,114,0,0,95,76,0,0,0,0,0,0,0,0,0,185,0,0,0,0,571,0,0,0,254,0,NULL,2D08D39,6,NULL,1641,0
34582,天地困人·笑人靴,9695,shoes,2330,通用,agility,2935,587,0,0,114,0,95,76,0,0,0,0,0,0,0,0,0,185,0,0,0,0,571,0,0,0,254,0,NULL,2D08D39,6,NULL,1641,0
34583,天地困人·笑蕊靴,9695,shoes,2330,通用,spirit,2935,587,114,0,0,0,76,95,0,0,0,0,0,0,0,0,0,0,384,0,0,0,476,0,0,0,254,0,NULL,2D41D52,6,NULL,1644,0
34584,天地困人·笑天裤,9694,bottoms,2330,通用,spirit,4194,839,163,0,0,0,137,172,0,0,0,0,0,0,0,0,0,317,0,0,0,0,816,0,0,0,363,0,NULL,2D03D58,6,NULL,NULL,0
34585,天地困人·笑敖裤,9694,bottoms,2330,通用,spunk,4194,839,0,0,0,163,137,172,0,0,0,0,0,0,0,0,0,317,0,0,0,0,816,0,0,0,363,0,NULL,2D03D58,6,NULL,NULL,0
34586,天地困人·笑地裤,9694,bottoms,2330,通用,strength,4194,839,0,163,0,0,172,137,0,0,0,0,0,0,0,0,0,264,0,0,0,0,816,0,0,0,363,0,NULL,2D03D58,6,NULL,NULL,0
34587,天地困人·笑人裤,9694,bottoms,2330,通用,agility,4194,839,0,0,163,0,172,137,0,0,0,0,0,0,0,0,0,264,0,0,0,0,816,0,0,0,363,0,NULL,2D03D58,6,NULL,NULL,0
34588,天地困人·笑蕊裤,9694,bottoms,2330,通用,spirit,4194,839,163,0,0,0,137,172,0,0,0,0,0,0,0,0,0,0,549,0,0,0,680,0,0,0,363,0,NULL,2D41D52,6,NULL,NULL,0
34589,天地困人·笑天帽,9690,hat,2330,通用,spirit,3774,857,146,0,0,0,122,153,0,0,0,0,0,0,0,0,184,373,0,0,0,0,0,0,0,0,327,0,NULL,2D39D58,6,NULL,1643,0
34590,天地困人·笑敖帽,9690,hat,2330,通用,spunk,3774,857,0,0,0,146,122,153,0,0,0,0,0,0,0,0,184,373,0,0,0,0,0,0,0,0,327,0,NULL,2D39D58,6,NULL,1643,0
34591,天地困人·笑地帽,9690,hat,2330,通用,strength,3774,857,0,146,0,0,153,122,0,0,0,0,0,0,0,0,184,311,0,0,0,0,0,0,0,0,327,0,NULL,2D39D58,6,NULL,1641,0
34592,天地困人·笑人帽,9690,hat,2330,通用,agility,3774,857,0,0,146,0,153,122,0,0,0,0,0,0,0,0,184,311,0,0,0,0,0,0,0,0,327,0,NULL,2D39D58,6,NULL,1641,0
34593,天地困人·笑蕊帽,9690,hat,2330,通用,spirit,3774,857,146,0,0,0,122,153,0,0,0,0,0,0,0,0,184,0,593,0,0,0,0,0,0,0,327,0,NULL,2D55D39,6,NULL,1644,0
34594,天地困人·笑天衣,9691,jacket,2330,通用,spirit,4194,952,163,0,0,0,153,191,0,0,0,0,0,0,0,0,204,414,0,0,0,0,0,0,0,0,363,0,NULL,2D39D00,6,NULL,1643,0
34595,天地困人·笑敖衣,9691,jacket,2330,通用,spunk,4194,952,0,0,0,163,153,191,0,0,0,0,0,0,0,0,204,414,0,0,0,0,0,0,0,0,363,0,NULL,2D39D01,6,NULL,1643,0
34596,天地困人·笑地衣,9691,jacket,2330,通用,strength,4194,952,0,163,0,0,191,153,0,0,0,0,0,0,0,0,204,345,0,0,0,0,0,0,0,0,363,0,NULL,2D39D02,6,NULL,1641,0
34597,天地困人·笑人衣,9691,jacket,2330,通用,agility,4194,952,0,0,163,0,191,153,0,0,0,0,0,0,0,0,204,345,0,0,0,0,0,0,0,0,363,0,NULL,2D39D04,6,NULL,1641,0
34598,天地困人·笑蕊衣,9691,jacket,2330,通用,spirit,4194,952,163,0,0,0,153,191,0,0,0,0,0,0,0,0,204,0,659,0,0,0,0,0,0,0,363,0,NULL,2D03D41,6,NULL,1644,0
34599,月闲袖,11045,wrist,2300,通用,spirit,2898,580,112,0,0,0,53,66,0,0,0,0,0,0,0,0,0,219,0,0,0,564,0,0,501,0,0,0,NULL,2D11D00,6,NULL,1955,0
34600,墨云袖,11045,wrist,2300,通用,spunk,2898,580,0,0,0,112,53,66,0,0,0,0,0,0,0,0,0,219,0,0,0,564,0,0,501,0,0,0,NULL,2D11D01,6,NULL,1955,0
34601,破浪袖,11045,wrist,2300,通用,strength,2898,580,0,112,0,0,66,53,0,0,0,0,0,0,0,0,0,182,0,0,0,564,0,0,501,0,0,0,NULL,2D11D02,6,NULL,1955,0
34602,游尘袖,11045,wrist,2300,通用,agility,2898,580,0,0,112,0,66,53,0,0,0,0,0,0,0,0,0,182,0,0,0,564,0,0,501,0,0,0,NULL,2D11D04,6,NULL,1955,0
34603,晴烟袖,11045,wrist,2300,通用,spirit,2898,580,112,0,0,0,53,66,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,0,NULL,2D41D39,6,NULL,1954,0
34604,御山袖,11045,wrist,2300,通用,vitality,2898,783,0,0,0,0,66,66,0,0,0,78,470,0,0,0,0,0,0,0,0,0,0,0,157,313,0,442,NULL,2D43D42,6,NULL,1954,0
34605,月闲腰带,11043,belt,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,0,501,0,0,NULL,2D39D40,6,NULL,1955,0
34606,墨云腰带,11043,belt,2300,通用,spunk,2898,580,0,0,0,112,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,0,501,0,0,NULL,2D39D40,6,NULL,1955,0
34607,破浪腰带,11043,belt,2300,通用,strength,2898,580,0,112,0,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,0,501,0,0,NULL,2D39D08,6,NULL,1955,0
34608,游尘腰带,11043,belt,2300,通用,agility,2898,580,0,0,112,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,0,501,0,0,NULL,2D39D08,6,NULL,1955,0
34609,晴烟腰带,11043,belt,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,440,564,0,0,0,0,0,0,0,0,NULL,2D31D39,6,NULL,1954,0
34610,御山腰带,11043,belt,2300,通用,vitality,2898,783,0,0,0,0,47,47,0,0,0,157,0,392,0,0,0,0,0,0,0,0,0,0,125,345,0,442,NULL,2D03D47,6,NULL,1954,0
34611,月闲履,11046,shoes,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,1955,0
34612,墨云履,11046,shoes,2300,通用,spunk,2898,580,0,0,0,112,38,47,0,0,0,0,0,0,0,0,0,219,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,1955,0
34613,破浪履,11046,shoes,2300,通用,strength,2898,580,0,112,0,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,1955,0
34614,游尘履,11046,shoes,2300,通用,agility,2898,580,0,0,112,0,47,38,0,0,0,0,0,0,0,0,0,182,0,0,0,0,564,0,501,0,0,0,NULL,2D05D11,6,NULL,1955,0
34615,晴烟履,11046,shoes,2300,通用,spirit,2898,580,112,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,440,0,0,0,564,0,0,0,0,0,NULL,2D05D41,6,NULL,1954,0
34616,御山履,11046,shoes,2300,通用,vitality,2898,783,0,0,0,0,47,47,0,0,0,157,0,0,392,2265,0,0,0,0,0,0,0,0,251,219,0,442,NULL,2D44D47,6,NULL,1954,0
34617,月闲裤,11044,bottoms,2300,通用,spirit,4140,828,161,0,0,0,68,85,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,716,0,0,0,NULL,2D58D39,6,NULL,NULL,0
34618,墨云裤,11044,bottoms,2300,通用,spunk,4140,828,0,0,0,161,68,85,0,0,0,0,0,0,0,0,0,313,0,806,0,0,0,0,716,0,0,0,NULL,2D58D39,6,NULL,NULL,0
34619,破浪裤,11044,bottoms,2300,通用,strength,4140,828,0,161,0,0,85,68,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,716,0,0,0,NULL,2D58D39,6,NULL,NULL,0
34620,游尘裤,11044,bottoms,2300,通用,agility,4140,828,0,0,161,0,85,68,0,0,0,0,0,0,0,0,0,261,0,806,0,0,0,0,716,0,0,0,NULL,2D58D39,6,NULL,NULL,0
34621,晴烟裤,11044,bottoms,2300,通用,spirit,4140,828,161,0,0,0,68,85,0,0,0,0,0,0,0,0,0,0,1018,0,0,0,0,0,0,0,0,0,NULL,2D05D41,6,NULL,NULL,0
34622,御山裤,11044,bottoms,2300,通用,vitality,4140,1119,0,0,0,0,85,85,0,0,0,560,0,0,0,0,224,0,0,0,0,0,0,0,537,0,0,442,NULL,2D45D42,6,NULL,NULL,0
34623,月闲冠,11041,hat,2300,通用,spirit,3726,745,145,0,0,0,60,75,0,0,0,0,0,0,0,0,0,281,0,0,0,725,0,0,645,0,0,0,NULL,2D00D39,6,NULL,1955,0
34624,墨云冠,11041,hat,2300,通用,spunk,3726,745,0,0,0,145,60,75,0,0,0,0,0,0,0,0,0,281,0,0,0,725,0,0,645,0,0,0,NULL,2D01D39,6,NULL,1955,0
34625,破浪冠,11041,hat,2300,通用,strength,3726,745,0,145,0,0,75,60,0,0,0,0,0,0,0,0,0,234,0,0,0,725,0,0,645,0,0,0,NULL,2D02D39,6,NULL,1955,0
34626,游尘冠,11041,hat,2300,通用,agility,3726,745,0,0,145,0,75,60,0,0,0,0,0,0,0,0,0,234,0,0,0,725,0,0,645,0,0,0,NULL,2D04D39,6,NULL,1955,0
34627,晴烟冠,11041,hat,2300,通用,spirit,3726,745,145,0,0,0,60,75,0,0,0,0,0,0,0,0,0,0,566,725,0,0,0,0,0,0,0,0,NULL,2D00D39,6,NULL,1954,0
34628,御山冠,11041,hat,2300,通用,vitality,3726,1007,0,0,0,0,75,75,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,0,161,322,0,442,NULL,2D03D44,6,NULL,1954,0
34629,月闲袍,11042,jacket,2300,通用,spirit,4140,828,161,0,0,0,75,94,0,0,0,0,0,0,0,0,0,313,0,0,0,0,806,0,716,0,0,0,NULL,2D39D58,6,NULL,1955,0
34630,墨云袍,11042,jacket,2300,通用,spunk,4140,828,0,0,0,161,75,94,0,0,0,0,0,0,0,0,0,313,0,0,0,0,806,0,716,0,0,0,NULL,2D39D58,6,NULL,1955,0
34631,破浪袍,11042,jacket,2300,通用,strength,4140,828,0,161,0,0,94,75,0,0,0,0,0,0,0,0,0,261,0,0,0,0,806,0,716,0,0,0,NULL,2D39D58,6,NULL,1955,0
34632,游尘袍,11042,jacket,2300,通用,agility,4140,828,0,0,161,0,94,75,0,0,0,0,0,0,0,0,0,261,0,0,0,0,806,0,716,0,0,0,NULL,2D39D58,6,NULL,1955,0
34633,晴烟袍,11042,jacket,2300,通用,spirit,4140,828,161,0,0,0,75,94,0,0,0,0,0,0,0,0,0,0,628,0,0,0,806,0,0,0,0,0,NULL,2D00D41,6,NULL,1954,0
34634,御山袍,11042,jacket,2300,通用,vitality,4140,1119,0,0,0,0,94,94,0,0,0,560,0,0,0,0,224,0,0,0,0,0,0,0,537,0,0,442,NULL,2D47D03,6,NULL,1954,0
34635,昭懿袖,11045,wrist,2130,通用,spirit,2683,537,104,0,0,0,49,61,0,0,0,0,0,0,0,0,0,203,0,0,0,522,0,0,464,0,0,0,NULL,2D11D00,6,NULL,1957,0
34636,昭清袖,11045,wrist,2130,通用,spunk,2683,537,0,0,0,104,49,61,0,0,0,0,0,0,0,0,0,203,0,0,0,522,0,0,464,0,0,0,NULL,2D11D01,6,NULL,1957,0
