kungfu,index,name,description,icon,version,effectId
焚影圣诀,9,生灭予夺,立刻重置“暗尘弥散”“驱夜断愁” “流光囚影”“无明魂锁”调息时间，并使自身日灵、月魂的获取速度提高100%，持续10秒。,3799,1.0.0.3931,
焚影圣诀,9,夷数神光,“驱夜断愁”会心几率提高10%，施展“流光囚影”，有50%几率使得自身3秒内可以施展“驱夜断愁”。,14105,1.0.0.3931,
焚影圣诀,10,秘影诡行,“幻光步”变为瞬间释放，并可解除自身受控状态(击倒除外)。,3800,1.0.0.3931,
焚影圣诀,10,降灵尊,“暗尘弥散”状态下每秒提高3%会心几率，最多叠加5层，解除隐身状态后每2秒消失一层效果。,7257,1.0.0.3931,
焚影圣诀,10,万念俱寂,“驱夜断愁”调息时间增加至6秒，无需隐身状态，可直接施展，获得日灵月魂降低为20点。,3818,1.0.0.3931,
焚影圣诀,10,极乐引,将自身周围10尺范围内最多6个敌对目标拉至身边，在“焚影圣诀”下使其眩晕4秒。在“明尊琉璃体”下，强制敌人攻击自身，持续4秒，并使自身造成的威胁值提高100%，周围30尺范围内所有团队成员获得无威胁气劲，持续6秒。,4179,1.0.0.3931,
焚影圣诀,10,净体不畏,“贪魔体”提前结束时，每1秒剩余持续时间返还5秒的调息时间。,14103,1.0.0.3931,
焚影圣诀,11,寂灭劫灰,“驱夜断愁”对40%血量以下的目标伤害提高30%。,3839,1.0.0.3931,
焚影圣诀,11,自明及晦,“暗尘弥散”调息时间降低7秒，战斗状态下隐身持续时间增加2秒。,7246,1.0.0.3931,
焚影圣诀,11,劳心忡寿,“暗尘弥散”调息期间自身受到的范围类伤害降低20%。,7441,1.0.0.3931,
焚影圣诀,11,伏明众生,日灵高于60点方可施展，日灵满足要求则进入“日盈”状态，“日盈”状态结束后，将扣除所有日灵；\“日盈”状态持续过程中，每2秒将在自身位置产生一个日影，日影出现后将施展一次“日盈”并消失，“日盈”可对前方180度的6尺扇形区域内最多6个目标造成点阳性内功伤害，并将伤害的10%转换为自身气血，“日盈”状态持续6秒。,9537,1.0.0.3931,
焚影圣诀,11,具智离身,战斗期间若在非受控状态下施展“暗尘弥散”，可以在20秒内施展二段技能，解除自身控制状态，并且获得80%的闪避，在8秒内逐渐衰减。,14106,1.0.0.3931,
焚影圣诀,12,日月齐光,施展“赤日轮”后下一个“幽月轮”伤害提高35%并额外获得20点月魂，施展“幽月轮”后下一个“赤日轮”伤害提高35%并额外获得20点日灵。,7228,1.0.0.3931,
焚影圣诀,12,驱夷逐法,施展“净世破魔击·日”时，若月魂高于60点，则“净世破魔击·日”伤害提高25%，施展“净世破魔击·月”时，若日灵高于60点，则“净世破魔击·月”伤害提高25%。,7483,1.0.0.3931,
焚影圣诀,12,法业朝晖,“无明魂锁”距离提高到12尺，命中玩家目标，自身日灵、月魂立刻恢复20点，效果期间目标受到攻击不会直接苏醒，但目标血量越低，苏醒的几率越大。,7235,1.0.0.3931,
焚影圣诀,12,冥月渡心,月魂高于60点方可施展，月灵满足要求则进入“暗步”状态，“暗步”状态结束后，将扣除所有月魂；“暗步”状态持续6秒。\n“暗步”期间内：可每2秒进入一次“暗尘弥散”状态并立刻重置“驱夜断愁”调息时间，并可以施展二段招式。\n二段：立刻移动至12尺内目标的背后。,9556,1.0.0.3931,
焚影圣诀,12,微妙风,伪装时或者脱离伪装3秒后可以施展，对自身6尺范围最多5个目标造成5次，期间自身获得“微妙风”效果，被命中几率降低50%，若命中5次则将降低20秒的调息时间，并在连击结束之后重新进入“暗尘弥散”状态。,14107,1.0.0.3931,
明尊琉璃体,1,食肉众生,“赤日轮”“幽月轮”招式造成的威胁值提高10%。,3825,1.0.0.3931,
明尊琉璃体,1,圣光明,“烈日斩”“银月斩”招式产生的威胁提高30%。,3831,1.0.0.3931,
明尊琉璃体,1,血泪成悦,造成伤害的10%转化为自身气血。,3819,1.0.0.3931,
明尊琉璃体,2,日月凌天,“赤日轮”、“幽月轮”获得的日灵、月魂提高20%。,3831,1.0.0.3931,
明尊琉璃体,2,慈悲心,“慈悲愿”调息时间降低5秒。,3841,1.0.0.3931,
明尊琉璃体,2,净身明礼,“烈日斩”“银月斩”伤害提高25%，命中目标，对目标周围6尺的5个目标造成伤害。该伤害不会受到“烈日斩”“银月斩”秘籍的影响。,3793,1.0.0.3931,
明尊琉璃体,3,寂灭,“慈悲愿”使目标附带“寂灭”不利效果，每次被伤害招式命中使攻击者恢复1%气血。,3788,1.0.0.3931,
明尊琉璃体,3,归寂无息,“慈悲愿”可以对目标6尺范围内最多6个目标生效。,3832,1.0.0.3931,
明尊琉璃体,3,镇魔极道,“贪魔体”效果消失可对自身周围8尺范围内的敌对目标造成阴性内功伤害并眩晕2秒。“明尊琉璃体”下同时强制目标攻击自身，持续2秒。,3821,1.0.0.3931,
明尊琉璃体,3,寒月耀,对目标及目标周围8尺范围内最多6个敌对目标造成阴性内功伤害并打断目标运功，成功打断后使目标4秒内无法施展内功招式，每击中一个目标获得10点月魂。,3787,1.0.0.3931,
明尊琉璃体,4,涅槃路,每闪避一次目标攻击，降低自身“朝圣言”“光明相”5秒的调息时间，该效果3秒内最多触发一次。,3843,1.0.0.3931,
明尊琉璃体,4,无明业火,消耗满日或满月后，对周围8尺范围内最多5个目标造成大量阳性内功伤害，并附带大量威胁。,3836,1.0.0.3931,
明尊琉璃体,4,圣火燃心,消耗满日或满月后，恢复自身5%气血值。,3847,1.0.0.3931,
明尊琉璃体,4,月尽天明,招式造成阴性或阳性伤害时，朝圣言的调息时间降低1秒。,3791,1.0.0.3931,
明尊琉璃体,5,归寂道,“光明相”效果持续期间下一个“净世破魔击”命中目标使目标招式伤害减少20%，持续12秒。,3788,1.0.0.3931,
明尊琉璃体,5,超凡入圣,基础气血最大值提高10%，被疗伤成效提高10%。,3823,1.0.0.3931,
明尊琉璃体,5,知我罪我,“幻光步”落地时，立即对周围8尺内的6个目标造成阴性内功伤害并眩晕3秒。在“明尊琉璃体”内功下，额外造成强制周围目标攻击自己的效果。,4173,1.0.0.3931,
明尊琉璃体,5,性命海,施展“光明相”使自身气血上限提高60%，受到的疗伤成效提高40%，持续10秒。,3789,1.0.0.3931,
明尊琉璃体,6,折冲厌难,“净世破魔击”威胁值提高30%，施展后恢复5%气血值。,3822,1.0.0.3931,
明尊琉璃体,6,秽身浴露,“贪魔体”施展后卸除自身所有混元、阳性、阴性、毒性及持续伤害不利效果，效果期间每秒回复3%气血。,3832,1.0.0.3931,
明尊琉璃体,6,贪魔伐罪,“贪魔体”的减伤效果减少到40%，充能时间降低10秒，效果期间每0.6秒对周围8尺范围的5个目标造成阴性内功伤害，若在“明尊琉璃体”内功下，强制目标攻击自身。,3844,1.0.0.3931,
明尊琉璃体,6,极乐引,将自身周围10尺范围内最多6个敌对目标拉至身边，在“焚影圣诀”下使其眩晕4秒。在“明尊琉璃体”下，强制敌人攻击自身，持续4秒，并使自身造成的威胁值提高100%，周围30尺范围内所有团队成员获得无威胁气劲，持续6秒。,4179,1.0.0.3931,
明尊琉璃体,7,纵遇善缘,施展“生死劫”，抵挡1次伤害，持续6秒，若自身气血值低于40%，则额外获得一次效果。,3824,1.0.0.3931,
明尊琉璃体,7,极本溯源,消耗满日后，使自身的外功基础防御等级提高15%，持续10秒。,3841,1.0.0.3931,
明尊琉璃体,7,除荡旷劫,消耗满月后，使自身的内功防御等级提高15%，持续10秒。,3848,1.0.0.3931,
明尊琉璃体,7,秘影诡行,“幻光步”变为瞬间释放，并可解除自身受控状态(击倒除外)。,3800,1.0.0.3931,
明尊琉璃体,8,辟滞扈沙,自身气血值低于50%，受到攻击伤害超过自身气血最大值20%，则该次伤害降低20%。,7228,1.0.0.3931,
明尊琉璃体,8,极乐普渡,被伤害招式命中有100%的几率使自身闪躲提高0.5%，可叠加5层，持续20秒。,3840,1.0.0.3931,
明尊琉璃体,8,妙镜惊寂,被伤害招式命中后有100%几率使自身加速率提高2%，可叠加5层，持续20秒。,3834,1.0.0.3931,
明尊琉璃体,8,忏罪归清,受到伤害则使自身御劲提高5%，持续8秒。,3850,1.0.0.3931,
明尊琉璃体,8,五明乐见,“光明相”调息时间降低5秒，效果提高至3次。,13403,1.0.0.3931,
明尊琉璃体,9,斩火,施展“戒火斩”，使自身招式产生的威胁值提高4%，目标化劲等级降低5%，持续15秒，可叠加3层。,3798,1.0.0.3931,
明尊琉璃体,9,孤月无心,满月状态下施展“光明相”可将自身内功防御属性转换为外功防御属性，满日状态施展“光明相”可将自身外功防御属性转换为内功防御属性，持续8秒。,3803,1.0.0.3931,
明尊琉璃体,9,破死忘生,每次成功闪避后使自身回复5%气血最大值，该效果1秒内最多触发一次。,3832,1.0.0.3931,
明尊琉璃体,9,渡厄力,为自身周围8尺范围内最多10个团队成员添加一层护盾，可化解2859点伤害，并可额外化解相当于该团队成员15%气血最大值的伤害，持续10秒。,3811,1.0.0.3931,
明尊琉璃体,9,昭昭,施展“净世破魔击”命中自身“戒火斩”效果目标将额外造成一次伤害。,13400,1.0.0.3931,
明尊琉璃体,10,日月同辉,被伤害招式命中，有10%几率使自身进入“日月同辉”状态，在此状态下，“净世破魔击”伤害提高30%，消耗满日后将立即获得满月，消耗满月后将立即获得满日，此效果只生效2次。此效果每20秒最多触发一次。,3834,1.0.0.3931,
明尊琉璃体,10,光明心,施展“光明相”立刻为目标回复20%气血值，并使其每秒恢复4%气血值，持续6秒。,3789,1.0.0.3931,
明尊琉璃体,10,火舞长空,“贪魔体”效果消失时，自身受到的伤害降低40%，持续4秒。,3838,1.0.0.3931,
明尊琉璃体,10,伐魔忏罪,当自身气血值低于40%时，受到伤害后立刻重置“贪魔体”的调息时间，并使自身每秒回复8%气血最大值，持续5秒，该效果每90秒最多触发一次。,3844,1.0.0.3931,
明尊琉璃体,10,净体不畏,“贪魔体”提前结束时，每1秒剩余持续时间返还5秒的调息时间。,14103,1.0.0.3931,
明尊琉璃体,11,无量妙境,消耗满日、满月后立即获得10点日灵、月魂。,3810,1.0.0.3931,
明尊琉璃体,11,华彩若英,战斗状态下自身气血值每降低10%，基础闪避率提高2%。,7257,1.0.0.3931,
明尊琉璃体,11,宿角生辉,“慈悲愿”闪避效果降低至15%，持续10秒，效果期间自身威胁值提高30%。,7441,1.0.0.3931,
明尊琉璃体,11,殇未悔,“慈悲愿”闪避几率提高至60%。,7246,1.0.0.3931,
明尊琉璃体,11,怜世人,施展“净世破魔击·日”，使得自身“破招”提高10%，此效果持续15秒，最多叠加5层。,13404,1.0.0.3931,
明尊琉璃体,12,流沙渡,“朝圣言”施展时会消耗掉所有日灵、月魂，每2点日灵或月魂将降低1秒“朝圣言”调息时间。,7251,1.0.0.3931,
明尊琉璃体,12,圣浴明心,“朝圣言”效果期间不再为团队成员回复气血值，但是基础攻击力提升效果提高至30%且附带无威胁气劲。,7483,1.0.0.3931,
明尊琉璃体,12,耀火生瑞,“朝圣言”效果期间团队成员不再获得基础攻击力提升效果，但是受到的所有伤害降低30%。,7235,1.0.0.3931,
明尊琉璃体,12,心火叹,消耗一次满日和满月后方可施展，立刻攻击目标造成大量威胁值，并使自身吸收下一次受到的伤害效果，最多不超过自身气血最大值的20%。,7222,1.0.0.3931,
明尊琉璃体,12,微妙风,对自身6尺范围最多5个目标造成5次，期间自身获得“微妙风”效果，被命中几率降低70%，若命中5次则将降低20秒的调息时间，并延长“微妙风”效果3秒时间。,14107,1.0.0.3931,
毒经,1,尻尾,“蝎心”伤害提高10%。,2783,1.0.0.3931,
毒经,1,生发,所有宠物的技能的调息时间降低20%，攻击附带减速效果，持续4秒。,3027,1.0.0.3931,
毒经,1,蝎毒,“蝎心”不再运功，不再立刻对目标造成伤害，但使目标每2秒受到一次毒性内功伤害，持续12秒。,2783,1.0.0.3931,
毒经,2,圣涌,当宠物存在时，你受到的伤害降低10%。,3029,1.0.0.3931,
毒经,2,无常,“蝎心”会心提高10%，会心效果提高10%。,3030,1.0.0.3931,
毒经,2,食髓,灵蛇的“幻击”会使你的“蛇影”立刻生效，若“幻击”招式会心调息时间降低5秒。,3036,1.0.0.3931,
毒经,3,随风,“百足”调息时间降低2秒，伤害提高20%。,2813,1.0.0.3931,
毒经,3,黯影,所有持续伤害提高20%。,3031,1.0.0.3931,
毒经,3,离争,宠物受到的伤害降低60%，招式伤害造成的威胁值提高，毒性内功招式命中目标后，都能恢复当前宠物7%气血最大值。宠物免疫控制。,3020,1.0.0.3931,
毒经,3,寒蟾,“玉蟾”存在时“毒经”心法下施展“蟾啸”；“补天诀”心法下施展“圣手织天”“玉蟾”会产生共鸣，使“玉蟾”附近6尺范围内最多5个友方目标获得5%最大气血值伤害吸收盾，并使其受到的“锁足”“定身”“眩晕”“击倒”控制效果持续时间降低30%，持续4秒。,2802,1.0.0.3931,
毒经,4,凄切,宠物攻击目标，则自身恢复3%最大气血值和内力值。,2755,1.0.0.3931,
毒经,4,蛛魄,“千丝”调息增加10秒，可对目标范围释放，释放后从天而降一个巨大的蜘蛛，并吐出一个半径7尺的蛛网，范围内敌对目标移动速度降低60%，并且无法施展轻功，持续4秒，4秒后蜘蛛自爆，对7尺范围内敌对目标造成毒性伤害，网内的目标会被拉向蛛网中心并封轻功4秒。,3035,1.0.0.3931,
毒经,4,虫兽,当宠物存在时，自身毒性内功基础攻击力提高15%，疗伤效果提高15%。,3023,1.0.0.3931,
毒经,4,祭灵,“蛊虫献祭”调息时间降低2秒，施展后立即重置所有宠物技能调息时间。,2803,1.0.0.3931,
毒经,5,蟾啸,“蟾啸”的调息时间降低2秒，立刻对当前目标造成大量毒性伤害。,2784,1.0.0.3931,
毒经,5,蛇眼,“蛇影”命中携带“灵蛊”的目标，使其周围6尺范围内4个目标也受到“蛇影”不利效果。,3037,1.0.0.3931,
毒经,5,桃僵,施展“灵蛊”则恢复自身20%内力最大值。,3018,1.0.0.3931,
毒经,5,蝎噬,“圣蝎”每攻击一次目标则减少【驭虫奇术】套路下技能调息时间2秒。,2757,1.0.0.3931,
