P_ID,uiId,iconID,name,menpai,xinfa,type,quality,score,body,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,texiao,xiangqian,strengthen,dropSource
35223,副本,1211,独怜坠,0,6,1,2300,2070,287,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,382,0,0,0,0,,1D39,6,/副本·英雄迷渊岛: 魏宗明/副本·银雾湖: 银鼍龙王/副本·英雄引仙水榭: 剑姬阵/副本·雁门关之役: 拓跋离/副本·英雄流离岛: 第五雍容/副本·唐门密室: 汉唐/副本·英雄毒神殿: 鲍穆侠/副本·英雄风雨稻香村: 肖红/副本·英雄空雾峰: 鬼影千华/副本·英雄荻花宫前山: 宝箱3/副本·天子峰: 玄悲
35224,副本,1211,独当坠,0,7,1,2300,2070,414,0,0,0,0,0,0,0,0,0,53,265,0,0,0,0,0,0,0,0,0,0,212,106,0,0,,1D43,6,/副本·英雄迷渊岛: 魏宗明/副本·银雾湖: 银鼍龙王/副本·英雄引仙水榭: 剑姬阵/副本·雁门关之役: 拓跋离/副本·英雄流离岛: 第五雍容/副本·唐门密室: 汉唐/副本·英雄毒神殿: 鲍穆侠/副本·英雄风雨稻香村: 肖红/副本·英雄空雾峰: 鬼影千华/副本·英雄荻花宫前山: 宝箱3/副本·天子峰: 玄悲
35225,副本,1229,独幽戒,0,3,2,2300,2070,287,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,0,446,0,0,0,212,0,0,0,,,6,/副本·英雄九辩馆: 月笼草/副本·英雄稻香秘事: 董龙/副本·英雄微山书院: 赵宫商/副本·璨翠海厅: 饕餮厅关卡/副本·直城门: 安守忠/副本·光明顶秘道: 薛山/副本·英雄法王窟: 武逸青/副本·英雄剑冢: 叶火汐/副本·英雄天子峰: 七宝棋盒/副本·英雄天地三才阵: 赵天龙/副本·日轮山城: 源明雅
35226,副本,1229,独空戒,0,2,2,2300,2070,287,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,228,0,446,0,0,0,212,0,0,0,,,6,/副本·英雄九辩馆: 月笼草/副本·英雄稻香秘事: 董龙/副本·英雄微山书院: 赵宫商/副本·璨翠海厅: 饕餮厅关卡/副本·直城门: 安守忠/副本·光明顶秘道: 薛山/副本·英雄法王窟: 武逸青/副本·英雄剑冢: 叶火汐/副本·英雄天子峰: 七宝棋盒/副本·英雄天地三才阵: 赵天龙/副本·日轮山城: 源明雅
35227,副本,1229,独贯戒,0,4,2,2300,2070,287,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,446,0,0,0,212,0,0,0,,,6,/副本·英雄九辩馆: 月笼草/副本·英雄稻香秘事: 董龙/副本·英雄微山书院: 赵宫商/副本·璨翠海厅: 饕餮厅关卡/副本·直城门: 安守忠/副本·光明顶秘道: 薛山/副本·英雄法王窟: 武逸青/副本·英雄剑冢: 叶火汐/副本·英雄天子峰: 七宝棋盒/副本·英雄天地三才阵: 赵天龙/副本·日轮山城: 源明雅
35228,副本,1229,独步戒,0,5,2,2300,2070,287,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,190,0,446,0,0,0,212,0,0,0,,,6,/副本·英雄九辩馆: 月笼草/副本·英雄稻香秘事: 董龙/副本·英雄微山书院: 赵宫商/副本·璨翠海厅: 饕餮厅关卡/副本·直城门: 安守忠/副本·光明顶秘道: 薛山/副本·英雄法王窟: 武逸青/副本·英雄剑冢: 叶火汐/副本·英雄天子峰: 七宝棋盒/副本·英雄天地三才阵: 赵天龙/副本·日轮山城: 源明雅
35229,副本,1229,独怜戒,0,6,2,2300,2070,287,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,382,0,0,0,0,0,0,0,,,6,/副本·英雄九辩馆: 月笼草/副本·英雄稻香秘事: 董龙/副本·英雄微山书院: 赵宫商/副本·璨翠海厅: 饕餮厅关卡/副本·直城门: 安守忠/副本·光明顶秘道: 薛山/副本·英雄法王窟: 武逸青/副本·英雄剑冢: 叶火汐/副本·英雄天子峰: 七宝棋盒/副本·英雄天地三才阵: 赵天龙/副本·日轮山城: 源明雅
35230,副本,1229,独当戒,0,7,2,2300,2070,414,0,0,0,0,0,0,0,0,0,319,0,0,0,0,0,0,0,0,0,0,212,0,106,0,0,,,6,/副本·英雄九辩馆: 月笼草/副本·英雄稻香秘事: 董龙/副本·英雄微山书院: 赵宫商/副本·璨翠海厅: 饕餮厅关卡/副本·直城门: 安守忠/副本·光明顶秘道: 薛山/副本·英雄法王窟: 武逸青/副本·英雄剑冢: 叶火汐/副本·英雄天子峰: 七宝棋盒/副本·英雄天地三才阵: 赵天龙/副本·日轮山城: 源明雅
35231,副本,1199,萧逸链,0,3,0,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,378,0,180,0,0,,1D11,6,副本
35232,副本,1199,休心链,0,2,0,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,378,0,180,0,0,,1D11,6,副本
35233,副本,1199,炎赫链,0,4,0,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,378,0,180,0,0,,1D11,6,副本
35234,副本,1199,灵逸链,0,5,0,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,378,0,180,0,0,,1D11,6,副本
35235,副本,1199,闲雅链,0,6,0,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,324,0,0,0,0,0,0,0,,1D10,6,副本
35236,副本,1199,神许链,0,7,0,1950,1755,351,0,0,0,0,0,0,0,0,0,45,225,0,0,0,0,0,0,0,0,0,180,0,90,0,0,,1D43,6,副本
35237,副本,1213,萧逸佩,0,3,1,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,378,0,180,0,0,,1D00,6,副本
35238,副本,1213,休心佩,0,2,1,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,378,0,180,0,0,,1D01,6,副本
35239,副本,1213,炎赫佩,0,4,1,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,378,0,180,0,0,,1D02,6,副本
35240,副本,1213,灵逸佩,0,5,1,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,378,0,180,0,0,,1D04,6,副本
35241,副本,1213,闲雅佩,0,6,1,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,,1D39,6,副本
35242,副本,1213,神许佩,0,7,1,1950,1755,351,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,180,0,90,0,0,,1D42,6,副本
35243,副本,1227,萧逸戒,0,3,2,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,180,180,0,0,,,6,副本
35244,副本,1227,休心戒,0,2,2,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,300,0,0,0,0,0,180,180,0,0,,,6,副本
35245,副本,1227,炎赫戒,0,4,2,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,180,180,0,0,,,6,副本
35246,副本,1227,灵逸戒,0,5,2,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,180,180,0,0,,,6,副本
35247,副本,1227,闲雅戒,0,6,2,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,324,0,0,0,0,,,6,副本
35248,副本,1227,神许戒,0,7,2,1950,1755,351,0,0,0,0,0,0,0,0,0,45,0,225,0,0,0,0,0,0,0,0,0,180,90,0,0,,,6,副本
35249,副本,1200,惊弦链,0,3,0,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,378,0,180,0,0,0,,1D39,6,副本
35250,副本,1200,挂梦链,0,2,0,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,378,0,180,0,0,0,,1D39,6,副本
35251,副本,1200,吞空链,0,4,0,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,378,0,180,0,0,0,,1D39,6,副本
35252,副本,1200,飞吟链,0,5,0,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,378,0,180,0,0,0,,1D39,6,副本
35253,副本,1200,遥音链,0,6,0,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,,1D00,6,副本
35254,副本,1200,护天链,0,7,0,1950,1755,351,0,0,0,0,0,0,0,0,0,45,0,0,225,1301,0,0,0,0,0,0,0,180,90,0,0,,1D44,6,副本
35255,副本,1214,惊弦佩,0,3,1,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,378,0,0,0,180,0,0,0,,1D00,6,副本
35256,副本,1214,挂梦佩,0,2,1,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,378,0,0,0,180,0,0,0,,1D01,6,副本
35257,副本,1214,吞空佩,0,4,1,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,378,0,0,0,180,0,0,0,,1D02,6,副本
35258,副本,1214,飞吟佩,0,5,1,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,378,0,0,0,180,0,0,0,,1D04,6,副本
35259,副本,1214,遥音佩,0,6,1,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,324,0,0,0,0,,1D39,6,副本
35260,副本,1214,护天佩,0,7,1,1950,1755,351,0,0,0,0,0,0,0,0,0,45,0,225,0,0,0,0,0,0,0,0,0,180,90,0,0,,1D45,6,副本
35261,副本,1228,惊弦戒,0,3,2,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,378,180,0,0,0,,,6,副本
35262,副本,1228,挂梦戒,0,2,2,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,378,180,0,0,0,,,6,副本
35263,副本,1228,吞空戒,0,4,2,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,378,180,0,0,0,,,6,副本
35264,副本,1228,飞吟戒,0,5,2,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,378,180,0,0,0,,,6,副本
35265,副本,1228,遥音戒,0,6,2,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,,,6,副本
35266,副本,1228,护天戒,0,7,2,1950,1755,351,0,0,0,0,0,0,0,0,0,45,225,0,0,0,0,0,0,0,0,0,90,90,0,0,0,,,6,副本
35267,副本,1201,溪风链,0,3,0,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,378,0,0,0,0,180,0,0,,1D39,6,副本
35268,副本,1201,倦途链,0,2,0,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,378,0,0,0,0,180,0,0,,1D39,6,副本
35269,副本,1201,日晚链,0,4,0,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,378,0,0,0,0,180,0,0,,1D39,6,副本
35270,副本,1201,急雨链,0,5,0,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,378,0,0,0,0,180,0,0,,1D39,6,副本
35271,副本,1201,清夜链,0,6,0,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,0,0,0,324,0,0,0,0,,1D10,6,副本
35272,副本,1201,斜阳链,0,7,0,1950,1755,351,0,0,0,0,0,0,0,0,0,0,180,0,0,0,90,0,0,0,0,0,0,0,90,0,0,,1D42,6,副本
35273,副本,1216,溪风坠,0,3,1,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,378,0,0,180,0,0,,1D05,6,副本
35274,副本,1216,倦途坠,0,2,1,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,378,0,0,180,0,0,,1D05,6,副本
35275,副本,1216,日晚坠,0,4,1,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,378,0,0,180,0,0,,1D05,6,副本
35276,副本,1216,急雨坠,0,5,1,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,378,0,0,180,0,0,,1D05,6,副本
35277,副本,1216,清夜坠,0,6,1,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,324,0,0,0,0,0,0,0,,1D00,6,副本
35278,副本,1216,斜阳坠,0,7,1,1950,1755,351,0,0,0,0,0,0,0,0,0,45,0,0,225,1301,0,0,0,0,0,0,0,180,90,0,0,,1D42,6,副本
35279,副本,1233,溪风戒,0,3,2,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,378,0,0,0,180,0,0,0,,,6,副本
35280,副本,1233,倦途戒,0,2,2,1950,1755,243,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,193,0,378,0,0,0,180,0,0,0,,,6,副本
35281,副本,1233,日晚戒,0,4,2,1950,1755,243,0,89,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,378,0,0,0,180,0,0,0,,,6,副本
35282,副本,1233,急雨戒,0,5,2,1950,1755,243,0,0,89,0,0,0,0,0,0,0,0,0,0,0,0,161,0,378,0,0,0,180,0,0,0,,,6,副本
35283,副本,1233,清夜戒,0,6,2,1950,1755,243,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,324,0,0,0,0,0,0,0,,,6,副本
35284,副本,1233,斜阳戒,0,7,2,1950,1755,351,0,0,0,0,0,0,0,0,0,270,0,0,0,0,0,0,0,0,0,0,90,90,0,0,0,,,6,副本
35285,声望,2835,浪沙链,0,3,0,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,388,0,0,185,0,0,,1D11,6,/声望:冰火岛(友好)
35286,声望,2835,溟湾链,0,2,0,2000,1800,249,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,198,0,0,0,388,0,0,185,0,0,,1D11,6,/声望:冰火岛(友好)
35287,声望,2835,横海链,0,4,0,2000,1800,249,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,388,0,0,185,0,0,,1D11,6,/声望:冰火岛(友好)
35288,声望,2835,弄潮链,0,5,0,2000,1800,249,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,165,0,0,0,388,0,0,185,0,0,,1D11,6,/声望:冰火岛(友好)
35289,声望,2835,晚汐链,0,6,0,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366,0,0,0,0,0,0,0,0,,1D00,6,/声望:冰火岛(友好)
35290,声望,2835,伏波链,0,7,0,2000,1800,360,0,0,0,0,0,0,0,0,0,46,231,0,0,0,0,0,0,0,0,0,185,0,92,0,0,,1D43,6,/声望:冰火岛(友好)
35291,声望,4253,浪沙坠,0,3,1,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,388,0,0,0,185,0,0,0,,1D00,6,/声望:冰火岛(友好)
35292,声望,4253,溟湾坠,0,2,1,2000,1800,249,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,198,0,388,0,0,0,185,0,0,0,,1D01,6,/声望:冰火岛(友好)
35293,声望,4253,横海坠,0,4,1,2000,1800,249,0,91,0,0,0,0,0,0,0,0,0,0,0,0,0,165,0,388,0,0,0,185,0,0,0,,1D02,6,/声望:冰火岛(友好)
35294,声望,4253,弄潮坠,0,5,1,2000,1800,249,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,165,0,388,0,0,0,185,0,0,0,,1D04,6,/声望:冰火岛(友好)
35295,声望,4253,晚汐坠,0,6,1,2000,1800,249,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,332,0,0,0,0,0,0,0,,1D00,6,/声望:冰火岛(友好)
35296,声望,4253,伏波坠,0,7,1,2000,1800,360,0,0,0,0,0,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,185,92,0,0,,1D03,6,/声望:冰火岛(友好)
35297,声望,1205,池景链,0,3,0,2400,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,465,0,0,0,0,222,0,0,,1D39,6,/声望:康氏泥兰园(尊敬)
35298,声望,1205,年落链,0,2,0,2400,2160,299,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,238,0,465,0,0,0,0,222,0,0,,1D39,6,/声望:康氏泥兰园(尊敬)
35299,声望,1205,渊澄链,0,4,0,2400,2160,299,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,465,0,0,0,0,222,0,0,,1D39,6,/声望:康氏泥兰园(尊敬)
35300,声望,1205,阙岚链,0,5,0,2400,2160,299,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,198,0,465,0,0,0,0,222,0,0,,1D39,6,/声望:康氏泥兰园(尊敬)
35301,声望,1205,忘盏链,0,6,0,2400,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,399,0,0,0,0,0,0,0,,1D10,6,/声望:康氏泥兰园(尊敬)
35302,声望,1205,梵天链,0,7,0,2400,2160,432,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,222,0,111,0,0,,1D42,6,/声望:康氏泥兰园(尊敬)
35303,声望,1212,陌宣坠,0,3,1,2400,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,222,222,0,0,,1D31,6,/声望:侠客岛·姜氏(尊敬)
35304,声望,1212,倾安坠,0,2,1,2400,2160,299,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,222,222,0,0,,1D38,6,/声望:侠客岛·姜氏(尊敬)
35305,声望,1212,烁旻坠,0,4,1,2400,2160,299,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,222,222,0,0,,1D21,6,/声望:侠客岛·姜氏(尊敬)
35306,声望,1212,棕方坠,0,5,1,2400,2160,299,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,222,222,0,0,,1D21,6,/声望:侠客岛·姜氏(尊敬)
35307,声望,1212,盛沽坠,0,6,1,2400,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,0,0,0,0,0,0,0,0,,1D39,6,/声望:侠客岛·姜氏(尊敬)
35308,声望,1212,宴函坠,0,7,1,2400,2160,432,0,0,0,0,0,0,0,0,0,55,0,277,0,0,0,0,0,0,0,0,0,222,111,0,0,,1D45,6,/声望:侠客岛·姜氏(尊敬)
35309,声望,2856,流绯戒,0,3,2,2400,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,0,465,0,0,0,222,0,0,0,,,6,/声望:贺氏商会(尊敬)
35310,声望,2856,芷墨戒,0,2,2,2400,2160,299,0,0,0,109,0,0,0,0,0,0,0,0,0,0,0,238,0,465,0,0,0,222,0,0,0,,,6,/声望:贺氏商会(尊敬)
35311,声望,2856,无熠戒,0,4,2,2400,2160,299,0,109,0,0,0,0,0,0,0,0,0,0,0,0,0,198,0,465,0,0,0,222,0,0,0,,,6,/声望:贺氏商会(尊敬)
35312,声望,2856,寒城戒,0,5,2,2400,2160,299,0,0,109,0,0,0,0,0,0,0,0,0,0,0,0,198,0,465,0,0,0,222,0,0,0,,,6,/声望:贺氏商会(尊敬)
35313,声望,2856,长琴戒,0,6,2,2400,2160,299,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,399,0,0,0,0,0,0,0,,,6,/声望:贺氏商会(尊敬)
35314,声望,2856,挽执戒,0,7,2,2400,2160,432,0,0,0,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,0,0,222,0,111,0,0,,,6,/声望:贺氏商会(尊敬)
35315,野外boss,1204,获智链,0,3,0,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,413,0,0,0,197,0,0,0,,1D39,6,野外boss
35316,野外boss,1204,获旷链,0,2,0,2130,1917,265,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,211,0,413,0,0,0,197,0,0,0,,1D39,6,野外boss
35317,野外boss,1204,获旌链,0,4,0,2130,1917,265,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,413,0,0,0,197,0,0,0,,1D39,6,野外boss
35318,野外boss,1204,获旅链,0,5,0,2130,1917,265,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,176,0,413,0,0,0,197,0,0,0,,1D39,6,野外boss
35319,野外boss,1204,获愈链,0,6,0,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,,1D00,6,野外boss
35320,野外boss,1204,获命链,0,7,0,2130,1917,383,0,0,0,0,0,0,0,0,0,49,246,0,0,0,0,0,0,0,0,0,0,197,98,0,0,,1D42,6,野外boss
35321,野外boss,1220,获智坠,0,3,1,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,413,0,0,0,197,0,0,0,,1D00,6,野外boss
35322,野外boss,1220,获旷坠,0,2,1,2130,1917,265,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,211,0,413,0,0,0,197,0,0,0,,1D01,6,野外boss
35323,野外boss,1220,获旌坠,0,4,1,2130,1917,265,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,413,0,0,0,197,0,0,0,,1D02,6,野外boss
35324,野外boss,1220,获旅坠,0,5,1,2130,1917,265,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,176,0,413,0,0,0,197,0,0,0,,1D04,6,野外boss
35325,野外boss,1220,获愈坠,0,6,1,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,354,0,0,0,0,0,0,0,,1D00,6,野外boss
35326,野外boss,1220,获命坠,0,7,1,2130,1917,383,0,0,0,0,0,0,0,0,0,49,0,246,0,0,0,0,0,0,0,0,197,0,98,0,0,,1D42,6,野外boss
35327,野外boss,1235,获智戒,0,3,2,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,413,0,0,0,197,0,0,0,,,6,野外boss
35328,野外boss,1235,获旷戒,0,2,2,2130,1917,265,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,211,0,413,0,0,0,197,0,0,0,,,6,野外boss
35329,野外boss,1235,获旌戒,0,4,2,2130,1917,265,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,413,0,0,0,197,0,0,0,,,6,野外boss
35330,野外boss,1235,获旅戒,0,5,2,2130,1917,265,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,176,0,413,0,0,0,197,0,0,0,,,6,野外boss
35331,野外boss,1235,获愈戒,0,6,2,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,354,0,0,0,0,,,6,野外boss
35332,野外boss,1235,获命戒,0,7,2,2130,1917,383,0,0,0,0,0,0,0,0,0,197,0,0,0,0,98,0,0,0,0,0,0,98,0,0,0,,,6,野外boss
35333,副本,1207,肃然链,0,3,0,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,413,0,0,197,0,0,,1D11,6,/副本·英雄冰火岛·荒血路: 康疑
35334,副本,1207,肃澹链,0,2,0,2130,1917,265,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,413,0,0,197,0,0,,1D11,6,/副本·英雄冰火岛·荒血路: 康疑
35335,副本,1207,肃杀链,0,4,0,2130,1917,265,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,413,0,0,197,0,0,,1D11,6,/副本·英雄冰火岛·荒血路: 康疑
35336,副本,1207,肃风链,0,5,0,2130,1917,265,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,413,0,0,197,0,0,,1D11,6,/副本·英雄冰火岛·荒血路: 康疑
35337,副本,1207,肃和链,0,6,0,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,354,0,0,0,0,0,0,0,,1D10,6,/副本·英雄冰火岛·荒血路: 康疑
35338,副本,1207,肃雍链,0,7,0,2130,1917,383,0,0,0,0,0,0,0,0,0,49,246,0,0,0,0,0,0,0,0,0,197,0,98,0,0,,1D43,6,/副本·英雄冰火岛·荒血路: 康疑
35339,副本,1224,肃然坠,0,3,1,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,413,0,197,0,0,0,,1D00,6,/副本·英雄冰火岛·荒血路: 铂尔
35340,副本,1224,肃澹坠,0,2,1,2130,1917,265,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,413,0,197,0,0,0,,1D01,6,/副本·英雄冰火岛·荒血路: 铂尔
35341,副本,1224,肃杀坠,0,4,1,2130,1917,265,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,413,0,197,0,0,0,,1D02,6,/副本·英雄冰火岛·荒血路: 铂尔
35342,副本,1224,肃风坠,0,5,1,2130,1917,265,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,413,0,197,0,0,0,,1D04,6,/副本·英雄冰火岛·荒血路: 铂尔
35343,副本,1224,肃和坠,0,6,1,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,390,0,0,0,0,0,0,0,0,,1D39,6,/副本·英雄冰火岛·荒血路: 铂尔
35344,副本,1224,肃雍坠,0,7,1,2130,1917,383,0,0,0,0,0,0,0,0,0,0,197,0,0,0,98,0,0,0,0,0,0,0,98,0,0,,1D43,6,/副本·英雄冰火岛·荒血路: 铂尔
35345,副本,2846,肃然戒,0,3,2,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,413,0,197,0,0,0,,,6,/副本·英雄冰火岛·荒血路: 罗纳真
35346,副本,2846,肃澹戒,0,2,2,2130,1917,265,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,413,0,197,0,0,0,,,6,/副本·英雄冰火岛·荒血路: 罗纳真
35347,副本,2846,肃杀戒,0,4,2,2130,1917,265,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,413,0,197,0,0,0,,,6,/副本·英雄冰火岛·荒血路: 罗纳真
35348,副本,2846,肃风戒,0,5,2,2130,1917,265,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,176,0,0,0,413,0,197,0,0,0,,,6,/副本·英雄冰火岛·荒血路: 罗纳真
35349,副本,2846,肃和戒,0,6,2,2130,1917,265,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,354,0,0,0,0,0,0,0,,,6,/副本·英雄冰火岛·荒血路: 罗纳真
35350,副本,2846,肃雍戒,0,7,2,2130,1917,383,0,0,0,0,0,0,0,0,0,49,246,0,0,0,0,0,0,0,0,0,0,197,98,0,0,,,6,/副本·英雄冰火岛·荒血路: 罗纳真
35351,野外boss,2836,刻烛链,0,3,0,2330,2097,290,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,452,0,0,0,215,0,0,0,,1D39,6,野外boss
